symbol,market_group,timeframe,layer_type,label,price,start_time,end_time,color,style,source,is_operational
ITA40,Index,H1,fibonacci_0_382,Fib 38.2,44288.555,2026-03-26 16:00:00,2026-04-30 21:00:00,#c793ff,dash,fibonacci_context_v1,False
ITA40,Index,H1,fibonacci_0_5,Fib 50,44006.24,2026-03-26 16:00:00,2026-04-30 21:00:00,#c793ff,dash,fibonacci_context_v1,False
ITA40,Index,H1,fibonacci_0_618,Fib 61.8,43723.925,2026-03-26 16:00:00,2026-04-30 21:00:00,#c793ff,dash,fibonacci_context_v1,False
ITA40,Index,H1,fibonacci_0_786,Fib 78.6,43321.985,2026-03-26 16:00:00,2026-04-30 21:00:00,#c793ff,dash,fibonacci_context_v1,False
ITA40,Index,H1,fibonacci_1_272,Fib ext 1.272,45853.25,2026-03-26 16:00:00,2026-04-30 21:00:00,#8f6bd1,dot,fibonacci_context_v1,False
ITA40,Index,H1,fibonacci_1_618,Fib ext 1.618,46681.055,2026-03-26 16:00:00,2026-04-30 21:00:00,#8f6bd1,dot,fibonacci_context_v1,False
ITA40,Index,H4,fibonacci_0_0,Fib 0,45202.49,2026-02-19 12:00:00,2026-04-30 20:00:00,#d7a84b,solid,fibonacci_context_v1,False
ITA40,Index,H4,fibonacci_1_0,Fib 100,42262.49,2026-02-19 12:00:00,2026-04-30 20:00:00,#d7a84b,solid,fibonacci_context_v1,False
ITA40,Index,H4,fibonacci_0_236,Fib 23.6,44508.65,2026-02-19 12:00:00,2026-04-30 20:00:00,#c793ff,dash,fibonacci_context_v1,False
ITA40,Index,H4,fibonacci_0_382,Fib 38.2,44079.41,2026-02-19 12:00:00,2026-04-30 20:00:00,#c793ff,dash,fibonacci_context_v1,False
ITA40,Index,H4,fibonacci_0_5,Fib 50,43732.49,2026-02-19 12:00:00,2026-04-30 20:00:00,#c793ff,dash,fibonacci_context_v1,False
ITA40,Index,H4,fibonacci_0_618,Fib 61.8,43385.57,2026-02-19 12:00:00,2026-04-30 20:00:00,#c793ff,dash,fibonacci_context_v1,False
ITA40,Index,H4,fibonacci_0_786,Fib 78.6,42891.65,2026-02-19 12:00:00,2026-04-30 20:00:00,#c793ff,dash,fibonacci_context_v1,False
ITA40,Index,H4,fibonacci_1_272,Fib ext 1.272,46002.17,2026-02-19 12:00:00,2026-04-30 20:00:00,#8f6bd1,dot,fibonacci_context_v1,False
ITA40,Index,H4,fibonacci_1_618,Fib ext 1.618,47019.41,2026-02-19 12:00:00,2026-04-30 20:00:00,#8f6bd1,dot,fibonacci_context_v1,False
JP225,Index,H1,fibonacci_0_0,Fib 0,63447.25,2026-05-21 18:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
JP225,Index,H1,fibonacci_1_0,Fib 100,67215.25,2026-05-21 18:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
JP225,Index,H1,fibonacci_0_236,Fib 23.6,64336.498,2026-05-21 18:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
JP225,Index,H1,fibonacci_0_382,Fib 38.2,64886.626,2026-05-21 18:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
JP225,Index,H1,fibonacci_0_5,Fib 50,65331.25,2026-05-21 18:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
JP225,Index,H1,fibonacci_0_618,Fib 61.8,65775.874,2026-05-21 18:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
JP225,Index,H1,fibonacci_0_786,Fib 78.6,66408.898,2026-05-21 18:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
JP225,Index,H1,fibonacci_1_272,Fib ext 1.272,62422.354,2026-05-21 18:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
JP225,Index,H1,fibonacci_1_618,Fib ext 1.618,61118.626,2026-05-21 18:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
JP225,Index,H4,fibonacci_0_0,Fib 0,65687.25,2026-04-27 00:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
JP225,Index,H4,fibonacci_1_0,Fib 100,61009.25,2026-04-27 00:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
JP225,Index,H4,fibonacci_0_236,Fib 23.6,64583.242,2026-04-27 00:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
JP225,Index,H4,fibonacci_0_382,Fib 38.2,63900.254,2026-04-27 00:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
JP225,Index,H4,fibonacci_0_5,Fib 50,63348.25,2026-04-27 00:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
JP225,Index,H4,fibonacci_0_618,Fib 61.8,62796.246,2026-04-27 00:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
JP225,Index,H4,fibonacci_0_786,Fib 78.6,62010.342,2026-04-27 00:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
JP225,Index,H4,fibonacci_1_272,Fib ext 1.272,66959.666,2026-04-27 00:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
JP225,Index,H4,fibonacci_1_618,Fib ext 1.618,68578.254,2026-04-27 00:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
NZDCAD.r,Forex Majors,H1,fibonacci_0_0,Fib 0,0.804,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
NZDCAD.r,Forex Majors,H1,fibonacci_1_0,Fib 100,0.8163,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
NZDCAD.r,Forex Majors,H1,fibonacci_0_236,Fib 23.6,0.8069028,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDCAD.r,Forex Majors,H1,fibonacci_0_382,Fib 38.2,0.8086986,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDCAD.r,Forex Majors,H1,fibonacci_0_5,Fib 50,0.81015,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDCAD.r,Forex Majors,H1,fibonacci_0_618,Fib 61.8,0.8116014,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDCAD.r,Forex Majors,H1,fibonacci_0_786,Fib 78.6,0.8136678,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDCAD.r,Forex Majors,H1,fibonacci_1_272,Fib ext 1.272,0.8006544,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
NZDCAD.r,Forex Majors,H1,fibonacci_1_618,Fib ext 1.618,0.7963986,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
NZDCAD.r,Forex Majors,H4,fibonacci_0_0,Fib 0,0.804,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
NZDCAD.r,Forex Majors,H4,fibonacci_1_0,Fib 100,0.8177,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
NZDCAD.r,Forex Majors,H4,fibonacci_0_236,Fib 23.6,0.8072332,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDCAD.r,Forex Majors,H4,fibonacci_0_382,Fib 38.2,0.8092334,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDCAD.r,Forex Majors,H4,fibonacci_0_5,Fib 50,0.81085,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDCAD.r,Forex Majors,H4,fibonacci_0_618,Fib 61.8,0.8124666,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDCAD.r,Forex Majors,H4,fibonacci_0_786,Fib 78.6,0.8147682,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDCAD.r,Forex Majors,H4,fibonacci_1_272,Fib ext 1.272,0.8002736,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
NZDCAD.r,Forex Majors,H4,fibonacci_1_618,Fib ext 1.618,0.7955334,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
NZDCHF.r,Forex Majors,H1,fibonacci_0_0,Fib 0,0.46441,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
NZDCHF.r,Forex Majors,H1,fibonacci_1_0,Fib 100,0.45811,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
NZDCHF.r,Forex Majors,H1,fibonacci_0_236,Fib 23.6,0.4629232,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDCHF.r,Forex Majors,H1,fibonacci_0_382,Fib 38.2,0.4620034,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDCHF.r,Forex Majors,H1,fibonacci_0_5,Fib 50,0.46126,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDCHF.r,Forex Majors,H1,fibonacci_0_618,Fib 61.8,0.4605166,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDCHF.r,Forex Majors,H1,fibonacci_0_786,Fib 78.6,0.4594582,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDCHF.r,Forex Majors,H1,fibonacci_1_272,Fib ext 1.272,0.4661236,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
NZDCHF.r,Forex Majors,H1,fibonacci_1_618,Fib ext 1.618,0.4683034,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
NZDCHF.r,Forex Majors,H4,fibonacci_0_0,Fib 0,0.46562,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
NZDCHF.r,Forex Majors,H4,fibonacci_1_0,Fib 100,0.45808,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
NZDCHF.r,Forex Majors,H4,fibonacci_0_236,Fib 23.6,0.46384056,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDCHF.r,Forex Majors,H4,fibonacci_0_382,Fib 38.2,0.46273972,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDCHF.r,Forex Majors,H4,fibonacci_0_5,Fib 50,0.46185,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDCHF.r,Forex Majors,H4,fibonacci_0_618,Fib 61.8,0.46096028,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDCHF.r,Forex Majors,H4,fibonacci_0_786,Fib 78.6,0.45969356,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDCHF.r,Forex Majors,H4,fibonacci_1_272,Fib ext 1.272,0.46767088,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
NZDCHF.r,Forex Majors,H4,fibonacci_1_618,Fib ext 1.618,0.47027972,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
NZDJPY.r,Forex Majors,H1,fibonacci_0_0,Fib 0,92.46,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
NZDJPY.r,Forex Majors,H1,fibonacci_1_0,Fib 100,94.099,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
NZDJPY.r,Forex Majors,H1,fibonacci_0_236,Fib 23.6,92.846804,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDJPY.r,Forex Majors,H1,fibonacci_0_382,Fib 38.2,93.086098,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDJPY.r,Forex Majors,H1,fibonacci_0_5,Fib 50,93.2795,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDJPY.r,Forex Majors,H1,fibonacci_0_618,Fib 61.8,93.472902,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDJPY.r,Forex Majors,H1,fibonacci_0_786,Fib 78.6,93.748254,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDJPY.r,Forex Majors,H1,fibonacci_1_272,Fib ext 1.272,92.014192,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
NZDJPY.r,Forex Majors,H1,fibonacci_1_618,Fib ext 1.618,91.447098,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
NZDJPY.r,Forex Majors,H4,fibonacci_0_0,Fib 0,95.415,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
NZDJPY.r,Forex Majors,H4,fibonacci_1_0,Fib 100,93.569,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
NZDJPY.r,Forex Majors,H4,fibonacci_0_236,Fib 23.6,94.979344,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDJPY.r,Forex Majors,H4,fibonacci_0_382,Fib 38.2,94.709828,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDJPY.r,Forex Majors,H4,fibonacci_0_5,Fib 50,94.492,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDJPY.r,Forex Majors,H4,fibonacci_0_618,Fib 61.8,94.274172,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDJPY.r,Forex Majors,H4,fibonacci_0_786,Fib 78.6,93.964044,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDJPY.r,Forex Majors,H4,fibonacci_1_272,Fib ext 1.272,95.917112,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
NZDJPY.r,Forex Majors,H4,fibonacci_1_618,Fib ext 1.618,96.555828,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
NZDUSD.r,Forex Majors,H1,fibonacci_0_0,Fib 0,0.57737,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
NZDUSD.r,Forex Majors,H1,fibonacci_1_0,Fib 100,0.58846,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
NZDUSD.r,Forex Majors,H1,fibonacci_0_236,Fib 23.6,0.57998724,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDUSD.r,Forex Majors,H1,fibonacci_0_382,Fib 38.2,0.58160638,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDUSD.r,Forex Majors,H1,fibonacci_0_5,Fib 50,0.582915,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDUSD.r,Forex Majors,H1,fibonacci_0_618,Fib 61.8,0.58422362,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDUSD.r,Forex Majors,H1,fibonacci_0_786,Fib 78.6,0.58608674,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDUSD.r,Forex Majors,H1,fibonacci_1_272,Fib ext 1.272,0.57435352,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
NZDUSD.r,Forex Majors,H1,fibonacci_1_618,Fib ext 1.618,0.57051638,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
NZDUSD.r,Forex Majors,H4,fibonacci_0_0,Fib 0,0.57737,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
NZDUSD.r,Forex Majors,H4,fibonacci_1_0,Fib 100,0.5887,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
NZDUSD.r,Forex Majors,H4,fibonacci_0_236,Fib 23.6,0.58004388,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDUSD.r,Forex Majors,H4,fibonacci_0_382,Fib 38.2,0.58169806,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDUSD.r,Forex Majors,H4,fibonacci_0_5,Fib 50,0.583035,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDUSD.r,Forex Majors,H4,fibonacci_0_618,Fib 61.8,0.58437194,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDUSD.r,Forex Majors,H4,fibonacci_0_786,Fib 78.6,0.58627538,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
NZDUSD.r,Forex Majors,H4,fibonacci_1_272,Fib ext 1.272,0.57428824,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
NZDUSD.r,Forex Majors,H4,fibonacci_1_618,Fib ext 1.618,0.57036806,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
SPA35,Index,H1,fibonacci_0_0,Fib 0,18500.1,2026-05-07 18:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
SPA35,Index,H1,fibonacci_1_0,Fib 100,18130.6,2026-05-07 18:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
SPA35,Index,H1,fibonacci_0_236,Fib 23.6,18412.898,2026-05-07 18:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
SPA35,Index,H1,fibonacci_0_382,Fib 38.2,18358.951,2026-05-07 18:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
SPA35,Index,H1,fibonacci_0_5,Fib 50,18315.35,2026-05-07 18:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
SPA35,Index,H1,fibonacci_0_618,Fib 61.8,18271.749,2026-05-07 18:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
SPA35,Index,H1,fibonacci_0_786,Fib 78.6,18209.673,2026-05-07 18:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
SPA35,Index,H1,fibonacci_1_272,Fib ext 1.272,18600.604,2026-05-07 18:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
SPA35,Index,H1,fibonacci_1_618,Fib ext 1.618,18728.451,2026-05-07 18:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
SPA35,Index,H4,fibonacci_0_0,Fib 0,18215.1,2026-04-01 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
SPA35,Index,H4,fibonacci_1_0,Fib 100,17194.8,2026-04-01 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
SPA35,Index,H4,fibonacci_0_236,Fib 23.6,17974.309,2026-04-01 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
SPA35,Index,H4,fibonacci_0_382,Fib 38.2,17825.345,2026-04-01 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
SPA35,Index,H4,fibonacci_0_5,Fib 50,17704.95,2026-04-01 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
SPA35,Index,H4,fibonacci_0_618,Fib 61.8,17584.555,2026-04-01 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
SPA35,Index,H4,fibonacci_0_786,Fib 78.6,17413.144,2026-04-01 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
SPA35,Index,H4,fibonacci_1_272,Fib ext 1.272,18492.622,2026-04-01 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
SPA35,Index,H4,fibonacci_1_618,Fib ext 1.618,18845.645,2026-04-01 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
UK100,Index,H1,fibonacci_0_0,Fib 0,10530.44,2026-05-21 06:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
UK100,Index,H1,fibonacci_1_0,Fib 100,10353.5,2026-05-21 06:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
UK100,Index,H1,fibonacci_0_236,Fib 23.6,10488.682,2026-05-21 06:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
UK100,Index,H1,fibonacci_0_382,Fib 38.2,10462.849,2026-05-21 06:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
UK100,Index,H1,fibonacci_0_5,Fib 50,10441.97,2026-05-21 06:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
UK100,Index,H1,fibonacci_0_618,Fib 61.8,10421.091,2026-05-21 06:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
UK100,Index,H1,fibonacci_0_786,Fib 78.6,10391.365,2026-05-21 06:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
UK100,Index,H1,fibonacci_1_272,Fib ext 1.272,10578.568,2026-05-21 06:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
UK100,Index,H1,fibonacci_1_618,Fib ext 1.618,10639.789,2026-05-21 06:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
UK100,Index,H4,fibonacci_0_0,Fib 0,10419,2026-04-23 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
UK100,Index,H4,fibonacci_1_0,Fib 100,10115.4,2026-04-23 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
UK100,Index,H4,fibonacci_0_236,Fib 23.6,10347.35,2026-04-23 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
UK100,Index,H4,fibonacci_0_382,Fib 38.2,10303.025,2026-04-23 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
UK100,Index,H4,fibonacci_0_5,Fib 50,10267.2,2026-04-23 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
UK100,Index,H4,fibonacci_0_618,Fib 61.8,10231.375,2026-04-23 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
UK100,Index,H4,fibonacci_0_786,Fib 78.6,10180.37,2026-04-23 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
UK100,Index,H4,fibonacci_1_272,Fib ext 1.272,10501.579,2026-04-23 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
UK100,Index,H4,fibonacci_1_618,Fib ext 1.618,10606.625,2026-04-23 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
US100,Index,H1,fibonacci_0_0,Fib 0,28773.45,2026-05-22 04:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
US100,Index,H1,fibonacci_1_0,Fib 100,30251.7,2026-05-22 04:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
US100,Index,H1,fibonacci_0_236,Fib 23.6,29122.317,2026-05-22 04:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
US100,Index,H1,fibonacci_0_382,Fib 38.2,29338.142,2026-05-22 04:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
US100,Index,H1,fibonacci_0_5,Fib 50,29512.575,2026-05-22 04:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
US100,Index,H1,fibonacci_0_618,Fib 61.8,29687.008,2026-05-22 04:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
US100,Index,H1,fibonacci_0_786,Fib 78.6,29935.355,2026-05-22 04:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
US100,Index,H1,fibonacci_1_272,Fib ext 1.272,28371.366,2026-05-22 04:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
US100,Index,H1,fibonacci_1_618,Fib ext 1.618,27859.892,2026-05-22 04:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
US100,Index,H4,fibonacci_0_0,Fib 0,28773.45,2026-04-27 08:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
US100,Index,H4,fibonacci_1_0,Fib 100,30794.65,2026-04-27 08:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
US100,Index,H4,fibonacci_0_236,Fib 23.6,29250.453,2026-04-27 08:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
US100,Index,H4,fibonacci_0_382,Fib 38.2,29545.548,2026-04-27 08:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
US100,Index,H4,fibonacci_0_5,Fib 50,29784.05,2026-04-27 08:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
US100,Index,H4,fibonacci_0_618,Fib 61.8,30022.552,2026-04-27 08:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
US100,Index,H4,fibonacci_0_786,Fib 78.6,30362.113,2026-04-27 08:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
US100,Index,H4,fibonacci_1_272,Fib ext 1.272,28223.684,2026-04-27 08:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
US100,Index,H4,fibonacci_1_618,Fib ext 1.618,27524.348,2026-04-27 08:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
US30,Index,H1,fibonacci_0_0,Fib 0,51747.45,2026-05-21 18:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
US30,Index,H1,fibonacci_1_0,Fib 100,50727.3,2026-05-21 18:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
US30,Index,H1,fibonacci_0_236,Fib 23.6,51506.695,2026-05-21 18:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
