enrichment_id,symbol,timeframe,side,last_breakout_time,bars_since_breakout,breakout_level,breakout_level_type,reconstruction_status
macd_breakout_enrichment_v1|NZDCHF.r|H4|SELL|139,NZDCHF.r,H4,SELL,2026-06-03 04:00:00,19.0,0.46702753694581284,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|NZDJPY.r|H4|BUY|165,NZDJPY.r,H4,BUY,2026-06-05 04:00:00,7.0,93.77497142857143,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|NZDJPY.r|H4|SELL|164,NZDJPY.r,H4,SELL,2026-06-01 20:00:00,27.0,94.75197448979593,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|NZDUSD.r|H4|BUY|169,NZDUSD.r,H4,BUY,2026-06-05 00:00:00,8.0,0.5863822105263155,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|NZDUSD.r|H4|SELL|168,NZDUSD.r,H4,SELL,2026-06-01 16:00:00,28.0,0.5941298226950354,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|USDCAD.r|H4|BUY|141,USDCAD.r,H4,BUY,2026-06-01 04:00:00,31.0,1.3805425,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|USDCAD.r|H4|SELL|141,USDCAD.r,H4,SELL,2026-06-05 08:00:00,6.0,1.3905046753246748,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|USDCHF.r|H4|BUY|176,USDCHF.r,H4,BUY,2026-06-01 00:00:00,32.0,0.7821735714285711,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|USDCHF.r|H4|SELL|175,USDCHF.r,H4,SELL,2026-06-04 12:00:00,11.0,0.7911493382352942,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|USDJPY|H4|BUY|746,USDJPY,H4,BUY,2026-02-13 00:00:00,133.0,152.57106666666672,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|USDJPY|H4|SELL|747,USDJPY,H4,SELL,2026-03-16 12:00:00,4.0,159.33961709860932,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|XAGEUR.r|H4|BUY|371,XAGEUR.r,H4,BUY,,,,,not_detected
macd_breakout_enrichment_v1|XAGEUR.r|H4|SELL|371,XAGEUR.r,H4,SELL,2026-06-05 00:00:00,8.0,63.3895,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|XAGUSD.r|H4|BUY|537,XAGUSD.r,H4,BUY,,,,,not_detected
macd_breakout_enrichment_v1|XAGUSD.r|H4|SELL|537,XAGUSD.r,H4,SELL,2026-06-05 00:00:00,8.0,73.73559999999998,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|XAUEUR.r|H4|BUY|198,XAUEUR.r,H4,BUY,,,,,not_detected
macd_breakout_enrichment_v1|XAUEUR.r|H4|SELL|199,XAUEUR.r,H4,SELL,2026-06-05 00:00:00,8.0,3850.9266666666663,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|XAUUSD.r|H4|BUY|242,XAUUSD.r,H4,BUY,,,,,not_detected
macd_breakout_enrichment_v1|XAUUSD.r|H4|SELL|242,XAUUSD.r,H4,SELL,2026-06-05 00:00:00,8.0,4475.39,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|XCUUSD.r|H4|BUY|138,XCUUSD.r,H4,BUY,,,,,not_detected
macd_breakout_enrichment_v1|XCUUSD.r|H4|SELL|139,XCUUSD.r,H4,SELL,2026-06-04 20:00:00,9.0,13899.794516129032,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|XPDUSD|H4|BUY|1079,XPDUSD,H4,BUY,,,,,not_detected
macd_breakout_enrichment_v1|XPDUSD|H4|SELL|1078,XPDUSD,H4,SELL,,,,,not_detected
macd_breakout_enrichment_v1|XPTUSD|H4|BUY|793,XPTUSD,H4,BUY,,,,,not_detected
macd_breakout_enrichment_v1|XPTUSD|H4|SELL|792,XPTUSD,H4,SELL,2026-06-05 12:00:00,5.0,1874.390714285715,regression_w2_high_low_close_confirmed,reconstructed
