case_id,symbol,market_group,timeframe,point_order,point_label,point_time,point_price,point_kind,pivot_type,structural_pivot_id
weavecount_screener_h1_h4_v1|GBPCAD.r|H4|W4?|2026-03-17 04:00:00,GBPCAD.r,Forex Majors,H4,2,W2,2026-03-04 16:00:00,1.8313,pivot,high,75
weavecount_screener_h1_h4_v1|GBPCAD.r|H4|W4?|2026-03-17 04:00:00,GBPCAD.r,Forex Majors,H4,3,W3,2026-03-13 12:00:00,1.81034,pivot,low,76
weavecount_screener_h1_h4_v1|GBPCAD.r|H4|W4?|2026-03-17 04:00:00,GBPCAD.r,Forex Majors,H4,4,W4?,2026-03-17 04:00:00,1.8215,latest,,
weavecount_screener_h1_h4_v1|GBPCHF.r|H1|W2?|2026-03-17 09:00:00,GBPCHF.r,Forex Majors,H1,0,origen,2026-03-16 00:00:00,1.04298,pivot,low,51
weavecount_screener_h1_h4_v1|GBPCHF.r|H1|W2?|2026-03-17 09:00:00,GBPCHF.r,Forex Majors,H1,1,W1,2026-03-17 05:00:00,1.04988,pivot,high,52
weavecount_screener_h1_h4_v1|GBPCHF.r|H1|W2?|2026-03-17 09:00:00,GBPCHF.r,Forex Majors,H1,2,W2?,2026-03-17 09:00:00,1.04848,latest,,
weavecount_screener_h1_h4_v1|GBPCHF.r|H4|W3?|2026-03-17 04:00:00,GBPCHF.r,Forex Majors,H4,0,origen,2026-03-09 08:00:00,1.03712,pivot,low,79
weavecount_screener_h1_h4_v1|GBPCHF.r|H4|W3?|2026-03-17 04:00:00,GBPCHF.r,Forex Majors,H4,1,W1,2026-03-13 04:00:00,1.05001,pivot,high,80
weavecount_screener_h1_h4_v1|GBPCHF.r|H4|W3?|2026-03-17 04:00:00,GBPCHF.r,Forex Majors,H4,2,W2,2026-03-16 00:00:00,1.04298,pivot,low,81
weavecount_screener_h1_h4_v1|GBPCHF.r|H4|W3?|2026-03-17 04:00:00,GBPCHF.r,Forex Majors,H4,3,W3?,2026-03-17 04:00:00,1.04918,latest,,
weavecount_screener_h1_h4_v1|GBPJPY.r|H1|W3?|2026-03-17 09:00:00,GBPJPY.r,Forex Majors,H1,0,origen,2026-03-11 22:00:00,213.302,pivot,high,49
weavecount_screener_h1_h4_v1|GBPJPY.r|H1|W3?|2026-03-17 09:00:00,GBPJPY.r,Forex Majors,H1,1,W1,2026-03-16 10:00:00,210.804,pivot,low,50
weavecount_screener_h1_h4_v1|GBPJPY.r|H1|W3?|2026-03-17 09:00:00,GBPJPY.r,Forex Majors,H1,2,W2,2026-03-17 05:00:00,212.139,pivot,high,51
weavecount_screener_h1_h4_v1|GBPJPY.r|H1|W3?|2026-03-17 09:00:00,GBPJPY.r,Forex Majors,H1,3,W3?,2026-03-17 09:00:00,211.783,latest,,
weavecount_screener_h1_h4_v1|GBPJPY.r|H4|W3?|2026-03-17 04:00:00,GBPJPY.r,Forex Majors,H4,0,origen,2026-03-02 00:00:00,209.068,pivot,low,75
weavecount_screener_h1_h4_v1|GBPJPY.r|H4|W3?|2026-03-17 04:00:00,GBPJPY.r,Forex Majors,H4,1,W1,2026-03-11 20:00:00,213.302,pivot,high,76
