market_group,symbol,timeframe,timestamp,open,high,low,close,tick_volume,spread,real_volume
Forex Majors,CADCHF.r,H4,2026-05-12 08:00:00,0.5695,0.56987,0.56894,0.56963,6783,1,0
Forex Majors,CADCHF.r,H4,2026-05-12 12:00:00,0.56963,0.57015,0.5694,0.56959,6694,0,0
Forex Majors,CADCHF.r,H4,2026-05-12 16:00:00,0.56959,0.57037,0.56942,0.57026,8925,3,0
Forex Majors,CADCHF.r,H4,2026-05-12 20:00:00,0.57026,0.57033,0.56967,0.56975,4402,1,0
Forex Majors,CADCHF.r,H4,2026-05-13 00:00:00,0.56971,0.57004,0.56725,0.56971,3653,2,0
Forex Majors,CADCHF.r,H4,2026-05-13 04:00:00,0.56971,0.57025,0.56966,0.56996,3270,1,0
Forex Majors,CADCHF.r,H4,2026-05-13 08:00:00,0.56996,0.57113,0.56959,0.57097,4539,1,0
Forex Majors,CADCHF.r,H4,2026-05-13 12:00:00,0.57099,0.57171,0.57049,0.5715,5940,1,0
Forex Majors,CADCHF.r,H4,2026-05-13 16:00:00,0.57148,0.57166,0.57033,0.57094,7284,2,0
Forex Majors,CADCHF.r,H4,2026-05-13 20:00:00,0.57094,0.571,0.56994,0.57042,3946,0,0
Forex Majors,CADCHF.r,H4,2026-05-14 00:00:00,0.56989,0.57043,0.56718,0.5702,3699,1,0
Forex Majors,CADCHF.r,H4,2026-05-14 04:00:00,0.5702,0.57047,0.57006,0.57044,3132,3,0
Forex Majors,CADCHF.r,H4,2026-05-14 08:00:00,0.57045,0.57073,0.56981,0.57055,5102,1,0
Forex Majors,CADCHF.r,H4,2026-05-14 12:00:00,0.57053,0.57062,0.56943,0.56981,5384,0,0
Forex Majors,CADCHF.r,H4,2026-05-14 16:00:00,0.56981,0.5709,0.56967,0.57077,8465,1,0
Forex Majors,CADCHF.r,H4,2026-05-14 20:00:00,0.57077,0.57144,0.57053,0.57104,4688,2,0
Forex Majors,CADCHF.r,H4,2026-05-15 00:00:00,0.57074,0.57156,0.56775,0.57131,3186,1,0
Forex Majors,CADCHF.r,H4,2026-05-15 04:00:00,0.57131,0.57167,0.5712,0.57152,3968,2,0
Forex Majors,CADCHF.r,H4,2026-05-15 08:00:00,0.57154,0.57177,0.57086,0.57147,8278,3,0
Forex Majors,CADCHF.r,H4,2026-05-15 12:00:00,0.57146,0.572,0.57059,0.57195,8324,3,0
Forex Majors,CADCHF.r,H4,2026-05-15 16:00:00,0.57195,0.57269,0.57105,0.57264,9543,3,0
Forex Majors,CADCHF.r,H4,2026-05-15 20:00:00,0.57263,0.57277,0.57136,0.57136,5222,2,0
Forex Majors,CADCHF.r,H4,2026-05-18 00:00:00,0.57097,0.57226,0.56874,0.57219,3144,5,0
Forex Majors,CADCHF.r,H4,2026-05-18 04:00:00,0.57219,0.5725,0.57195,0.57213,4550,2,0
Forex Majors,CADCHF.r,H4,2026-05-18 08:00:00,0.57213,0.57222,0.57106,0.57134,5802,2,0
Forex Majors,CADCHF.r,H4,2026-05-18 12:00:00,0.57136,0.57205,0.57095,0.57135,7204,0,0
Forex Majors,CADCHF.r,H4,2026-05-18 16:00:00,0.57135,0.572,0.57072,0.57114,9297,3,0
Forex Majors,CADCHF.r,H4,2026-05-18 20:00:00,0.57115,0.57171,0.57073,0.57084,5652,1,0
Forex Majors,CADCHF.r,H4,2026-05-19 00:00:00,0.57019,0.57124,0.56992,0.57116,2584,1,0
Forex Majors,CADCHF.r,H4,2026-05-19 04:00:00,0.57116,0.57164,0.57097,0.57143,4214,3,0
Forex Majors,CADCHF.r,H4,2026-05-19 08:00:00,0.57143,0.57205,0.57099,0.57184,6355,2,0
Forex Majors,CADCHF.r,H4,2026-05-19 12:00:00,0.57184,0.57283,0.57148,0.57234,7322,1,0
Forex Majors,CADCHF.r,H4,2026-05-19 16:00:00,0.57234,0.57434,0.57226,0.57382,10862,3,0
Forex Majors,CADCHF.r,H4,2026-05-19 20:00:00,0.57382,0.57403,0.5734,0.57377,5196,0,0
Forex Majors,CADCHF.r,H4,2026-05-20 00:00:00,0.57349,0.57403,0.57321,0.57374,2636,3,0
Forex Majors,CADCHF.r,H4,2026-05-20 04:00:00,0.57374,0.57433,0.57371,0.5741,5090,3,0
Forex Majors,CADCHF.r,H4,2026-05-20 08:00:00,0.5741,0.5744,0.57374,0.57377,6724,2,0
Forex Majors,CADCHF.r,H4,2026-05-20 12:00:00,0.57377,0.57454,0.57337,0.57438,5541,0,0
Forex Majors,CADCHF.r,H4,2026-05-20 16:00:00,0.57438,0.57458,0.57213,0.57264,11308,3,0
Forex Majors,CADCHF.r,H4,2026-05-20 20:00:00,0.57263,0.57289,0.5722,0.57251,5678,1,0
