timeframe,asset_1,asset_2,pair,metric,window,latest_corr,previous_corr,delta_prev,mean_corr,latest_abs,obs,is_read_only,can_execute_order,signals_generated
M15,AUDCAD.r,USDJPY,AUDCAD.r | USDJPY,spearman,96,-0.465075,-0.408261,-0.056814,-0.436668,0.465075,96,True,False,False
M15,AUDCAD.r,USDJPY,AUDCAD.r | USDJPY,kendall,96,-0.312164,-0.280702,-0.031462,-0.296433,0.312164,96,True,False,False
M15,AUDCAD.r,USDJPY,AUDCAD.r | USDJPY,dcor,96,0.437782,0.440562,-0.002779,0.439172,0.437782,80,True,False,False
M15,AUDCAD.r,USDMXN.r,AUDCAD.r | USDMXN.r,pearson,96,-0.514132,-0.601328,0.087195,-0.55773,0.514132,96,True,False,False
M15,AUDCAD.r,USDMXN.r,AUDCAD.r | USDMXN.r,spearman,96,-0.6366,-0.692485,0.055885,-0.664543,0.6366,96,True,False,False
M15,AUDCAD.r,USDMXN.r,AUDCAD.r | USDMXN.r,kendall,96,-0.451585,-0.507456,0.055872,-0.47952,0.451585,96,True,False,False
M15,AUDCAD.r,USDMXN.r,AUDCAD.r | USDMXN.r,dcor,96,0.571213,0.620589,-0.049376,0.595901,0.571213,80,True,False,False
M15,AUDCAD.r,USDNOK.r,AUDCAD.r | USDNOK.r,pearson,96,-0.32071,-0.026473,-0.294237,-0.173592,0.32071,96,True,False,False
M15,AUDCAD.r,USDNOK.r,AUDCAD.r | USDNOK.r,spearman,96,-0.328989,-0.40605,0.077061,-0.36752,0.328989,96,True,False,False
M15,AUDCAD.r,USDNOK.r,AUDCAD.r | USDNOK.r,kendall,96,-0.231824,-0.297807,0.065983,-0.264815,0.231824,96,True,False,False
M15,AUDCAD.r,USDNOK.r,AUDCAD.r | USDNOK.r,dcor,96,0.433898,0.349156,0.084742,0.391527,0.433898,80,True,False,False
M15,AUDCAD.r,USDSEK.r,AUDCAD.r | USDSEK.r,pearson,96,-0.4744,-0.458357,-0.016043,-0.466378,0.4744,96,True,False,False
M15,AUDCAD.r,USDSEK.r,AUDCAD.r | USDSEK.r,spearman,96,-0.541748,-0.51982,-0.021928,-0.530784,0.541748,96,True,False,False
M15,AUDCAD.r,USDSEK.r,AUDCAD.r | USDSEK.r,kendall,96,-0.385349,-0.380524,-0.004825,-0.382937,0.385349,96,True,False,False
M15,AUDCAD.r,USDSEK.r,AUDCAD.r | USDSEK.r,dcor,96,0.521285,0.435556,0.085729,0.478421,0.521285,80,True,False,False
M15,AUDCAD.r,USDSGD.r,AUDCAD.r | USDSGD.r,pearson,96,-0.578841,-0.196386,-0.382455,-0.387614,0.578841,96,True,False,False
M15,AUDCAD.r,USDSGD.r,AUDCAD.r | USDSGD.r,spearman,96,-0.597888,-0.664053,0.066165,-0.630971,0.597888,96,True,False,False
M15,AUDCAD.r,USDSGD.r,AUDCAD.r | USDSGD.r,kendall,96,-0.434306,-0.514035,0.079729,-0.47417,0.434306,96,True,False,False
M15,AUDCAD.r,USDSGD.r,AUDCAD.r | USDSGD.r,dcor,96,0.575545,0.607308,-0.031763,0.591427,0.575545,80,True,False,False
M15,AUDCAD.r,USDZAR.r,AUDCAD.r | USDZAR.r,pearson,96,-0.592358,-0.473032,-0.119326,-0.532695,0.592358,96,True,False,False
M15,AUDCAD.r,USDZAR.r,AUDCAD.r | USDZAR.r,spearman,96,-0.682974,-0.575965,-0.107009,-0.62947,0.682974,96,True,False,False
M15,AUDCAD.r,USDZAR.r,AUDCAD.r | USDZAR.r,kendall,96,-0.494407,-0.421757,-0.07265,-0.458082,0.494407,96,True,False,False
M15,AUDCAD.r,USDZAR.r,AUDCAD.r | USDZAR.r,dcor,96,0.646047,0.547712,0.098335,0.59688,0.646047,80,True,False,False
M15,AUDCAD.r,WTI,AUDCAD.r | WTI,pearson,96,-0.417899,-0.457861,0.039961,-0.43788,0.417899,96,True,False,False
M15,AUDCAD.r,WTI,AUDCAD.r | WTI,spearman,96,-0.480102,-0.496758,0.016656,-0.48843,0.480102,96,True,False,False
M15,AUDCAD.r,WTI,AUDCAD.r | WTI,kendall,96,-0.343239,-0.347368,0.004129,-0.345304,0.343239,96,True,False,False
M15,AUDCAD.r,WTI,AUDCAD.r | WTI,dcor,96,0.508377,0.469507,0.038871,0.488942,0.508377,80,True,False,False
M15,AUDCAD.r,XAGEUR.r,AUDCAD.r | XAGEUR.r,pearson,96,0.353537,0.330073,0.023464,0.341805,0.353537,96,True,False,False
M15,AUDCAD.r,XAGEUR.r,AUDCAD.r | XAGEUR.r,spearman,96,0.34195,0.388673,-0.046723,0.365312,0.34195,96,True,False,False
M15,AUDCAD.r,XAGEUR.r,AUDCAD.r | XAGEUR.r,kendall,96,0.234894,0.272807,-0.037913,0.253851,0.234894,96,True,False,False
M15,AUDCAD.r,XAGEUR.r,AUDCAD.r | XAGEUR.r,dcor,96,0.433994,0.387549,0.046445,0.410771,0.433994,80,True,False,False
M15,AUDCAD.r,XAGUSD.r,AUDCAD.r | XAGUSD.r,pearson,96,0.388271,0.357368,0.030903,0.372819,0.388271,96,True,False,False
M15,AUDCAD.r,XAGUSD.r,AUDCAD.r | XAGUSD.r,spearman,96,0.37686,0.437765,-0.060905,0.407312,0.37686,96,True,False,False
M15,AUDCAD.r,XAGUSD.r,AUDCAD.r | XAGUSD.r,kendall,96,0.26209,0.304825,-0.042734,0.283457,0.26209,96,True,False,False
M15,AUDCAD.r,XAGUSD.r,AUDCAD.r | XAGUSD.r,dcor,96,0.468656,0.408042,0.060613,0.438349,0.468656,80,True,False,False
M15,AUDCAD.r,XAUEUR.r,AUDCAD.r | XAUEUR.r,pearson,96,0.258248,0.406692,-0.148444,0.33247,0.258248,96,True,False,False
M15,AUDCAD.r,XAUEUR.r,AUDCAD.r | XAUEUR.r,spearman,96,0.308018,0.463714,-0.155696,0.385866,0.308018,96,True,False,False
M15,AUDCAD.r,XAUEUR.r,AUDCAD.r | XAUEUR.r,kendall,96,0.213839,0.324123,-0.110284,0.268981,0.213839,96,True,False,False
M15,AUDCAD.r,XAUEUR.r,AUDCAD.r | XAUEUR.r,dcor,96,0.3319,0.506065,-0.174165,0.418982,0.3319,80,True,False,False
M15,AUDCAD.r,XAUUSD.r,AUDCAD.r | XAUUSD.r,pearson,96,0.379013,0.48556,-0.106547,0.432287,0.379013,96,True,False,False
M15,AUDCAD.r,XAUUSD.r,AUDCAD.r | XAUUSD.r,spearman,96,0.423401,0.605643,-0.182242,0.514522,0.423401,96,True,False,False
M15,AUDCAD.r,XAUUSD.r,AUDCAD.r | XAUUSD.r,kendall,96,0.295866,0.432456,-0.13659,0.364161,0.295866,96,True,False,False
M15,AUDCAD.r,XAUUSD.r,AUDCAD.r | XAUUSD.r,dcor,96,0.442117,0.573007,-0.13089,0.507562,0.442117,80,True,False,False
M15,AUDCAD.r,XCUUSD.r,AUDCAD.r | XCUUSD.r,pearson,96,0.429762,0.55507,-0.125309,0.492416,0.429762,96,True,False,False
M15,AUDCAD.r,XCUUSD.r,AUDCAD.r | XCUUSD.r,spearman,96,0.502491,0.484685,0.017806,0.493588,0.502491,96,True,False,False
M15,AUDCAD.r,XCUUSD.r,AUDCAD.r | XCUUSD.r,kendall,96,0.348503,0.346053,0.00245,0.347278,0.348503,96,True,False,False
M15,AUDCAD.r,XCUUSD.r,AUDCAD.r | XCUUSD.r,dcor,96,0.465609,0.574694,-0.109085,0.520152,0.465609,80,True,False,False
M15,AUDCAD.r,XPDUSD,AUDCAD.r | XPDUSD,pearson,96,0.1864,0.489915,-0.303515,0.338157,0.1864,96,True,False,False
M15,AUDCAD.r,XPDUSD,AUDCAD.r | XPDUSD,spearman,96,0.171779,0.460594,-0.288815,0.316187,0.171779,96,True,False,False
M15,AUDCAD.r,XPDUSD,AUDCAD.r | XPDUSD,kendall,96,0.119969,0.332895,-0.212925,0.226432,0.119969,96,True,False,False
M15,AUDCAD.r,XPDUSD,AUDCAD.r | XPDUSD,dcor,96,0.240876,0.451235,-0.210359,0.346055,0.240876,80,True,False,False
M15,AUDCAD.r,XPTUSD,AUDCAD.r | XPTUSD,pearson,96,0.322315,0.483673,-0.161358,0.402994,0.322315,96,True,False,False
M15,AUDCAD.r,XPTUSD,AUDCAD.r | XPTUSD,spearman,96,0.296637,0.534823,-0.238186,0.41573,0.296637,96,True,False,False
M15,AUDCAD.r,XPTUSD,AUDCAD.r | XPTUSD,kendall,96,0.198925,0.375699,-0.176774,0.287312,0.198925,96,True,False,False
M15,AUDCAD.r,XPTUSD,AUDCAD.r | XPTUSD,dcor,96,0.357934,0.518803,-0.160868,0.438369,0.357934,80,True,False,False
M15,AUDJPY.r,AUDNZD.r,AUDJPY.r | AUDNZD.r,pearson,96,0.819481,0.570394,0.249087,0.694937,0.819481,96,True,False,False
M15,AUDJPY.r,AUDNZD.r,AUDJPY.r | AUDNZD.r,spearman,96,0.564487,0.628942,-0.064455,0.596715,0.564487,96,True,False,False
M15,AUDJPY.r,AUDNZD.r,AUDJPY.r | AUDNZD.r,kendall,96,0.41886,0.44247,-0.02361,0.430665,0.41886,96,True,False,False
M15,AUDJPY.r,AUDNZD.r,AUDJPY.r | AUDNZD.r,dcor,96,0.710546,0.476115,0.234431,0.593331,0.710546,80,True,False,False
M15,AUDJPY.r,AUDUSD.r,AUDJPY.r | AUDUSD.r,pearson,96,0.89639,0.837274,0.059116,0.866832,0.89639,96,True,False,False
M15,AUDJPY.r,AUDUSD.r,AUDJPY.r | AUDUSD.r,spearman,96,0.744516,0.862544,-0.118027,0.80353,0.744516,96,True,False,False
M15,AUDJPY.r,AUDUSD.r,AUDJPY.r | AUDUSD.r,kendall,96,0.572776,0.680996,-0.10822,0.626886,0.572776,96,True,False,False
M15,AUDJPY.r,AUDUSD.r,AUDJPY.r | AUDUSD.r,dcor,96,0.813073,0.794282,0.01879,0.803677,0.813073,80,True,False,False
M15,AUDJPY.r,AUS200,AUDJPY.r | AUS200,pearson,96,0.264116,0.438116,-0.174,0.351116,0.264116,96,True,False,False
M15,AUDJPY.r,AUS200,AUDJPY.r | AUS200,spearman,96,0.354286,0.426954,-0.072669,0.39062,0.354286,96,True,False,False
M15,AUDJPY.r,AUS200,AUDJPY.r | AUS200,kendall,96,0.237824,0.302392,-0.064568,0.270108,0.237824,96,True,False,False
M15,AUDJPY.r,AUS200,AUDJPY.r | AUS200,dcor,96,0.394357,0.491914,-0.097557,0.443135,0.394357,80,True,False,False
M15,AUDJPY.r,BRENT,AUDJPY.r | BRENT,pearson,96,-0.202981,-0.255569,0.052588,-0.229275,0.202981,96,True,False,False
M15,AUDJPY.r,BRENT,AUDJPY.r | BRENT,spearman,96,-0.242485,-0.316915,0.07443,-0.2797,0.242485,96,True,False,False
M15,AUDJPY.r,BRENT,AUDJPY.r | BRENT,kendall,96,-0.174561,-0.215789,0.041228,-0.195175,0.174561,96,True,False,False
M15,AUDJPY.r,BRENT,AUDJPY.r | BRENT,dcor,96,0.31568,0.319825,-0.004145,0.317752,0.31568,80,True,False,False
M15,AUDJPY.r,BTCUSD,AUDJPY.r | BTCUSD,pearson,96,0.242348,0.262401,-0.020053,0.252374,0.242348,96,True,False,False
M15,AUDJPY.r,BTCUSD,AUDJPY.r | BTCUSD,spearman,96,0.170103,0.253229,-0.083126,0.211666,0.170103,96,True,False,False
M15,AUDJPY.r,BTCUSD,AUDJPY.r | BTCUSD,kendall,96,0.12193,0.16515,-0.04322,0.14354,0.12193,96,True,False,False
M15,AUDJPY.r,BTCUSD,AUDJPY.r | BTCUSD,dcor,96,0.219145,0.335772,-0.116627,0.277459,0.219145,80,True,False,False
M15,AUDJPY.r,CADCHF.r,AUDJPY.r | CADCHF.r,pearson,96,0.047703,-0.151344,0.199047,-0.051821,0.047703,96,True,False,False
M15,AUDJPY.r,CADCHF.r,AUDJPY.r | CADCHF.r,spearman,96,0.044405,-0.26564,0.310045,-0.110618,0.044405,96,True,False,False
M15,AUDJPY.r,CADCHF.r,AUDJPY.r | CADCHF.r,kendall,96,0.032679,-0.179386,0.212065,-0.073353,0.032679,96,True,False,False
M15,AUDJPY.r,CADCHF.r,AUDJPY.r | CADCHF.r,dcor,96,0.211459,0.251716,-0.040257,0.231588,0.211459,80,True,False,False
M15,AUDJPY.r,CADJPY.r,AUDJPY.r | CADJPY.r,pearson,96,0.315707,0.240852,0.074855,0.27828,0.315707,96,True,False,False
M15,AUDJPY.r,CADJPY.r,AUDJPY.r | CADJPY.r,spearman,96,0.384049,0.276004,0.108045,0.330026,0.384049,96,True,False,False
M15,AUDJPY.r,CADJPY.r,AUDJPY.r | CADJPY.r,kendall,96,0.266038,0.184211,0.081827,0.225124,0.266038,96,True,False,False
M15,AUDJPY.r,CADJPY.r,AUDJPY.r | CADJPY.r,dcor,96,0.396646,0.360653,0.035993,0.378649,0.396646,80,True,False,False
M15,AUDJPY.r,CHFJPY.r,AUDJPY.r | CHFJPY.r,pearson,96,0.277565,0.483248,-0.205682,0.380406,0.277565,96,True,False,False
M15,AUDJPY.r,CHFJPY.r,AUDJPY.r | CHFJPY.r,spearman,96,0.355507,0.618842,-0.263334,0.487174,0.355507,96,True,False,False
M15,AUDJPY.r,CHFJPY.r,AUDJPY.r | CHFJPY.r,kendall,96,0.241228,0.439035,-0.197807,0.340132,0.241228,96,True,False,False
M15,AUDJPY.r,CHFJPY.r,AUDJPY.r | CHFJPY.r,dcor,96,0.333657,0.544861,-0.211204,0.439259,0.333657,80,True,False,False
M15,AUDJPY.r,CHINA50,AUDJPY.r | CHINA50,pearson,96,0.263594,0.321943,-0.058349,0.292769,0.263594,96,True,False,False
M15,AUDJPY.r,CHINA50,AUDJPY.r | CHINA50,spearman,96,0.367113,0.481258,-0.114144,0.424186,0.367113,96,True,False,False
M15,AUDJPY.r,CHINA50,AUDJPY.r | CHINA50,kendall,96,0.246738,0.33732,-0.090583,0.292029,0.246738,96,True,False,False
M15,AUDJPY.r,CHINA50,AUDJPY.r | CHINA50,dcor,96,0.412562,0.462584,-0.050022,0.437573,0.412562,80,True,False,False
M15,AUDJPY.r,COFFEE,AUDJPY.r | COFFEE,pearson,96,0.192953,-0.067395,0.260348,0.062779,0.192953,96,True,False,False
M15,AUDJPY.r,COFFEE,AUDJPY.r | COFFEE,spearman,96,0.214569,-0.123657,0.338226,0.045456,0.214569,96,True,False,False
M15,AUDJPY.r,COFFEE,AUDJPY.r | COFFEE,kendall,96,0.140351,-0.081579,0.22193,0.029386,0.140351,96,True,False,False
M15,AUDJPY.r,COFFEE,AUDJPY.r | COFFEE,dcor,96,0.299821,0.236945,0.062876,0.268383,0.299821,80,True,False,False
M15,AUDJPY.r,ETHUSD,AUDJPY.r | ETHUSD,pearson,96,0.261639,0.199542,0.062097,0.230591,0.261639,96,True,False,False
M15,AUDJPY.r,ETHUSD,AUDJPY.r | ETHUSD,spearman,96,0.164582,0.227381,-0.062799,0.195982,0.164582,96,True,False,False
M15,AUDJPY.r,ETHUSD,AUDJPY.r | ETHUSD,kendall,96,0.112719,0.15199,-0.039271,0.132355,0.112719,96,True,False,False
M15,AUDJPY.r,ETHUSD,AUDJPY.r | ETHUSD,dcor,96,0.226414,0.312248,-0.085834,0.269331,0.226414,80,True,False,False
M15,AUDJPY.r,EURAUD.r,AUDJPY.r | EURAUD.r,pearson,96,-0.901957,-0.698016,-0.203941,-0.799986,0.901957,96,True,False,False
M15,AUDJPY.r,EURAUD.r,AUDJPY.r | EURAUD.r,spearman,96,-0.755874,-0.664948,-0.090925,-0.710411,0.755874,96,True,False,False
M15,AUDJPY.r,EURAUD.r,AUDJPY.r | EURAUD.r,kendall,96,-0.578509,-0.498684,-0.079825,-0.538596,0.578509,96,True,False,False
M15,AUDJPY.r,EURAUD.r,AUDJPY.r | EURAUD.r,dcor,96,0.842984,0.653573,0.189411,0.748279,0.842984,80,True,False,False
M15,AUDJPY.r,EURCAD.r,AUDJPY.r | EURCAD.r,pearson,96,0.09375,0.225144,-0.131394,0.159447,0.09375,96,True,False,False
M15,AUDJPY.r,EURCAD.r,AUDJPY.r | EURCAD.r,spearman,96,0.064962,0.305861,-0.240899,0.185412,0.064962,96,True,False,False
M15,AUDJPY.r,EURCAD.r,AUDJPY.r | EURCAD.r,kendall,96,0.039035,0.209014,-0.169979,0.124025,0.039035,96,True,False,False
M15,AUDJPY.r,EURCAD.r,AUDJPY.r | EURCAD.r,dcor,96,0.21073,0.326341,-0.115612,0.268536,0.21073,80,True,False,False
M15,AUDJPY.r,EURCHF.r,AUDJPY.r | EURCHF.r,pearson,96,0.283545,0.014814,0.268731,0.14918,0.283545,96,True,False,False
M15,AUDJPY.r,EURCHF.r,AUDJPY.r | EURCHF.r,spearman,96,0.325324,0.014935,0.310389,0.17013,0.325324,96,True,False,False
M15,AUDJPY.r,EURCHF.r,AUDJPY.r | EURCHF.r,kendall,96,0.217053,0.005706,0.211347,0.111379,0.217053,96,True,False,False
M15,AUDJPY.r,EURCHF.r,AUDJPY.r | EURCHF.r,dcor,96,0.331639,0.211218,0.120421,0.271428,0.331639,80,True,False,False
M15,AUDJPY.r,EURGBP.r,AUDJPY.r | EURGBP.r,pearson,96,0.020894,-0.038719,0.059613,-0.008913,0.020894,96,True,False,False
M15,AUDJPY.r,EURGBP.r,AUDJPY.r | EURGBP.r,spearman,96,0.015342,-0.039202,0.054545,-0.01193,0.015342,96,True,False,False
M15,AUDJPY.r,EURGBP.r,AUDJPY.r | EURGBP.r,kendall,96,0.010536,-0.032895,0.04343,-0.01118,0.010536,96,True,False,False
M15,AUDJPY.r,EURGBP.r,AUDJPY.r | EURGBP.r,dcor,96,0.167495,0.211591,-0.044096,0.189543,0.167495,80,True,False,False
M15,AUDJPY.r,EURJPY.r,AUDJPY.r | EURJPY.r,pearson,96,0.468283,0.573558,-0.105275,0.52092,0.468283,96,True,False,False
M15,AUDJPY.r,EURJPY.r,AUDJPY.r | EURJPY.r,spearman,96,0.574783,0.565477,0.009305,0.57013,0.574783,96,True,False,False
M15,AUDJPY.r,EURJPY.r,AUDJPY.r | EURJPY.r,kendall,96,0.407018,0.414035,-0.007018,0.410526,0.407018,96,True,False,False
M15,AUDJPY.r,EURJPY.r,AUDJPY.r | EURJPY.r,dcor,96,0.526904,0.58162,-0.054717,0.554262,0.526904,80,True,False,False
M15,AUDJPY.r,EURNZD.r,AUDJPY.r | EURNZD.r,pearson,96,-0.389171,-0.354745,-0.034426,-0.371958,0.389171,96,True,False,False
M15,AUDJPY.r,EURNZD.r,AUDJPY.r | EURNZD.r,spearman,96,-0.438687,-0.341109,-0.097578,-0.389898,0.438687,96,True,False,False
M15,AUDJPY.r,EURNZD.r,AUDJPY.r | EURNZD.r,kendall,96,-0.306579,-0.239281,-0.067298,-0.27293,0.306579,96,True,False,False
M15,AUDJPY.r,EURNZD.r,AUDJPY.r | EURNZD.r,dcor,96,0.499171,0.395896,0.103275,0.447534,0.499171,80,True,False,False
M15,AUDJPY.r,EURO50,AUDJPY.r | EURO50,pearson,96,0.43437,0.463744,-0.029374,0.449057,0.43437,96,True,False,False
M15,AUDJPY.r,EURO50,AUDJPY.r | EURO50,spearman,96,0.488619,0.471556,0.017062,0.480087,0.488619,96,True,False,False
M15,AUDJPY.r,EURO50,AUDJPY.r | EURO50,kendall,96,0.338097,0.330519,0.007579,0.334308,0.338097,96,True,False,False
M15,AUDJPY.r,EURO50,AUDJPY.r | EURO50,dcor,96,0.552084,0.41706,0.135024,0.484572,0.552084,80,True,False,False
M15,AUDJPY.r,EURUSD.r,AUDJPY.r | EURUSD.r,pearson,96,0.317588,0.498077,-0.180489,0.407832,0.317588,96,True,False,False
M15,AUDJPY.r,EURUSD.r,AUDJPY.r | EURUSD.r,spearman,96,0.334712,0.53611,-0.201397,0.435411,0.334712,96,True,False,False
M15,AUDJPY.r,EURUSD.r,AUDJPY.r | EURUSD.r,kendall,96,0.225439,0.386842,-0.161404,0.30614,0.225439,96,True,False,False
M15,AUDJPY.r,EURUSD.r,AUDJPY.r | EURUSD.r,dcor,96,0.36759,0.48601,-0.11842,0.4268,0.36759,80,True,False,False
M15,AUDJPY.r,FRA40,AUDJPY.r | FRA40,pearson,96,0.410468,0.476636,-0.066168,0.443552,0.410468,96,True,False,False
M15,AUDJPY.r,FRA40,AUDJPY.r | FRA40,spearman,96,0.449656,0.472436,-0.02278,0.461046,0.449656,96,True,False,False
M15,AUDJPY.r,FRA40,AUDJPY.r | FRA40,kendall,96,0.307659,0.332895,-0.025236,0.320277,0.307659,96,True,False,False
M15,AUDJPY.r,FRA40,AUDJPY.r | FRA40,dcor,96,0.536336,0.372535,0.163802,0.454435,0.536336,80,True,False,False
M15,AUDJPY.r,GBPAUD.r,AUDJPY.r | GBPAUD.r,pearson,96,-0.924065,-0.668119,-0.255946,-0.796092,0.924065,96,True,False,False
M15,AUDJPY.r,GBPAUD.r,AUDJPY.r | GBPAUD.r,spearman,96,-0.821446,-0.625068,-0.196378,-0.723257,0.821446,96,True,False,False
M15,AUDJPY.r,GBPAUD.r,AUDJPY.r | GBPAUD.r,kendall,96,-0.642544,-0.464035,-0.178509,-0.553289,0.642544,96,True,False,False
M15,AUDJPY.r,GBPAUD.r,AUDJPY.r | GBPAUD.r,dcor,96,0.855811,0.658291,0.197521,0.757051,0.855811,80,True,False,False
M15,AUDJPY.r,GBPCAD.r,AUDJPY.r | GBPCAD.r,pearson,96,0.096927,0.264311,-0.167384,0.180619,0.096927,96,True,False,False
M15,AUDJPY.r,GBPCAD.r,AUDJPY.r | GBPCAD.r,spearman,96,0.071026,0.348318,-0.277292,0.209672,0.071026,96,True,False,False
M15,AUDJPY.r,GBPCAD.r,AUDJPY.r | GBPCAD.r,kendall,96,0.037719,0.235965,-0.198246,0.136842,0.037719,96,True,False,False
M15,AUDJPY.r,GBPCAD.r,AUDJPY.r | GBPCAD.r,dcor,96,0.225287,0.331349,-0.106062,0.278318,0.225287,80,True,False,False
M15,AUDJPY.r,GBPCHF.r,AUDJPY.r | GBPCHF.r,pearson,96,0.207367,0.082219,0.125148,0.144793,0.207367,96,True,False,False
M15,AUDJPY.r,GBPCHF.r,AUDJPY.r | GBPCHF.r,spearman,96,0.253351,0.096514,0.156837,0.174932,0.253351,96,True,False,False
M15,AUDJPY.r,GBPCHF.r,AUDJPY.r | GBPCHF.r,kendall,96,0.171053,0.063158,0.107895,0.117105,0.171053,96,True,False,False
M15,AUDJPY.r,GBPCHF.r,AUDJPY.r | GBPCHF.r,dcor,96,0.304211,0.173219,0.130992,0.238715,0.304211,80,True,False,False
M15,AUDJPY.r,GBPJPY.r,AUDJPY.r | GBPJPY.r,pearson,96,0.515205,0.611264,-0.096059,0.563234,0.515205,96,True,False,False
M15,AUDJPY.r,GBPJPY.r,AUDJPY.r | GBPJPY.r,spearman,96,0.572056,0.612873,-0.040817,0.592465,0.572056,96,True,False,False
M15,AUDJPY.r,GBPJPY.r,AUDJPY.r | GBPJPY.r,kendall,96,0.406579,0.441667,-0.035088,0.424123,0.406579,96,True,False,False
M15,AUDJPY.r,GBPJPY.r,AUDJPY.r | GBPJPY.r,dcor,96,0.55807,0.594106,-0.036035,0.576088,0.55807,80,True,False,False
M15,AUDJPY.r,GBPNZD.r,AUDJPY.r | GBPNZD.r,pearson,96,-0.386931,-0.306602,-0.080329,-0.346767,0.386931,96,True,False,False
M15,AUDJPY.r,GBPNZD.r,AUDJPY.r | GBPNZD.r,spearman,96,-0.464867,-0.289821,-0.175046,-0.377344,0.464867,96,True,False,False
M15,AUDJPY.r,GBPNZD.r,AUDJPY.r | GBPNZD.r,kendall,96,-0.325,-0.213401,-0.111599,-0.2692,0.325,96,True,False,False
M15,AUDJPY.r,GBPNZD.r,AUDJPY.r | GBPNZD.r,dcor,96,0.461457,0.409707,0.05175,0.435582,0.461457,80,True,False,False
M15,AUDJPY.r,GBPUSD.r,AUDJPY.r | GBPUSD.r,pearson,96,0.346082,0.526266,-0.180184,0.436174,0.346082,96,True,False,False
M15,AUDJPY.r,GBPUSD.r,AUDJPY.r | GBPUSD.r,spearman,96,0.304172,0.581633,-0.277461,0.442903,0.304172,96,True,False,False
M15,AUDJPY.r,GBPUSD.r,AUDJPY.r | GBPUSD.r,kendall,96,0.199803,0.41886,-0.219057,0.309331,0.199803,96,True,False,False
M15,AUDJPY.r,GBPUSD.r,AUDJPY.r | GBPUSD.r,dcor,96,0.393023,0.487951,-0.094928,0.440487,0.393023,80,True,False,False
M15,AUDJPY.r,GER40,AUDJPY.r | GER40,pearson,96,0.386222,0.421459,-0.035237,0.40384,0.386222,96,True,False,False
M15,AUDJPY.r,GER40,AUDJPY.r | GER40,spearman,96,0.449173,0.440369,0.008804,0.444771,0.449173,96,True,False,False
M15,AUDJPY.r,GER40,AUDJPY.r | GER40,kendall,96,0.316667,0.310088,0.006579,0.313377,0.316667,96,True,False,False
M15,AUDJPY.r,GER40,AUDJPY.r | GER40,dcor,96,0.500884,0.391536,0.109347,0.44621,0.500884,80,True,False,False
M15,AUDJPY.r,HK50,AUDJPY.r | HK50,pearson,96,0.424648,0.379921,0.044727,0.402284,0.424648,96,True,False,False
M15,AUDJPY.r,HK50,AUDJPY.r | HK50,spearman,96,0.484889,0.536856,-0.051967,0.510872,0.484889,96,True,False,False
M15,AUDJPY.r,HK50,AUDJPY.r | HK50,kendall,96,0.339912,0.384649,-0.044737,0.362281,0.339912,96,True,False,False
M15,AUDJPY.r,HK50,AUDJPY.r | HK50,dcor,96,0.551411,0.459296,0.092115,0.505354,0.551411,80,True,False,False
M15,AUDJPY.r,ITA40,AUDJPY.r | ITA40,pearson,96,0.50086,0.605535,-0.104675,0.553197,0.50086,96,True,False,False
M15,AUDJPY.r,ITA40,AUDJPY.r | ITA40,spearman,96,0.59168,0.617105,-0.025425,0.604393,0.59168,96,True,False,False
M15,AUDJPY.r,ITA40,AUDJPY.r | ITA40,kendall,96,0.438425,0.437719,0.000706,0.438072,0.438425,96,True,False,False
M15,AUDJPY.r,ITA40,AUDJPY.r | ITA40,dcor,96,0.608959,0.545732,0.063226,0.577345,0.608959,80,True,False,False
M15,AUDJPY.r,JP225,AUDJPY.r | JP225,pearson,96,0.498794,0.535185,-0.036392,0.516989,0.498794,96,True,False,False
M15,AUDJPY.r,JP225,AUDJPY.r | JP225,spearman,96,0.531864,0.580123,-0.048259,0.555993,0.531864,96,True,False,False
M15,AUDJPY.r,JP225,AUDJPY.r | JP225,kendall,96,0.376754,0.413861,-0.037107,0.395308,0.376754,96,True,False,False
M15,AUDJPY.r,JP225,AUDJPY.r | JP225,dcor,96,0.554696,0.570952,-0.016256,0.562824,0.554696,80,True,False,False
M15,AUDJPY.r,LTCUSD,AUDJPY.r | LTCUSD,pearson,96,0.115911,0.190016,-0.074104,0.152963,0.115911,96,True,False,False
M15,AUDJPY.r,LTCUSD,AUDJPY.r | LTCUSD,spearman,96,0.037832,0.215752,-0.177919,0.126792,0.037832,96,True,False,False
M15,AUDJPY.r,LTCUSD,AUDJPY.r | LTCUSD,kendall,96,0.022368,0.14632,-0.123952,0.084344,0.022368,96,True,False,False
M15,AUDJPY.r,LTCUSD,AUDJPY.r | LTCUSD,dcor,96,0.210901,0.246501,-0.0356,0.228701,0.210901,80,True,False,False
M15,AUDJPY.r,NZDCAD.r,AUDJPY.r | NZDCAD.r,pearson,96,0.347374,0.430163,-0.082789,0.388768,0.347374,96,True,False,False
M15,AUDJPY.r,NZDCAD.r,AUDJPY.r | NZDCAD.r,spearman,96,0.392105,0.560567,-0.168462,0.476336,0.392105,96,True,False,False
M15,AUDJPY.r,NZDCAD.r,AUDJPY.r | NZDCAD.r,kendall,96,0.269737,0.398246,-0.128509,0.333991,0.269737,96,True,False,False
