layer_id,enrichment_id,symbol,timeframe,layer_type,label,x0,x1,y0,y1,price,timestamp,style,source_field,is_study_only
macd_breakout_enrichment_v1|EURCHF.r|H1|BUY|359|macd_recent_breakout_marker,macd_breakout_enrichment_v1|EURCHF.r|H1|BUY|359,EURCHF.r,H1,macd_recent_breakout_marker,Ruptura reciente,,,,,0.9112457419354835,2026-06-01 03:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|EURCHF.r|H1|BUY|359|macd_current_price_marker,macd_breakout_enrichment_v1|EURCHF.r|H1|BUY|359,EURCHF.r,H1,macd_current_price_marker,Precio actual,,,,,0.91891,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|EURCHF.r|H1|SELL|358|macd_w1_leg,macd_breakout_enrichment_v1|EURCHF.r|H1|SELL|358,EURCHF.r,H1,macd_w1_leg,W1 estudio,2026-05-28 20:00:00,2026-06-01 10:00:00,0.91647,0.90944,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|EURCHF.r|H1|SELL|358|macd_w2_directrix,macd_breakout_enrichment_v1|EURCHF.r|H1|SELL|358,EURCHF.r,H1,macd_w2_directrix,Reg W2 lows estudio,2026-06-01 10:00:00,2026-06-08 14:00:00,0.9141593821112518,0.9181157561844397,,,dash:#5ce0ca,w2_low_regression_projected,True
macd_breakout_enrichment_v1|EURCHF.r|H1|SELL|358|macd_breakout_level,macd_breakout_enrichment_v1|EURCHF.r|H1|SELL|358,EURCHF.r,H1,macd_breakout_level,Ruptura estudio,2026-06-01 10:00:00,2026-06-08 12:08:22.499286+00:00,0.9177328812741312,0.9177328812741312,0.9177328812741312,,dash:#ffd166,breakout_level,True
macd_breakout_enrichment_v1|EURCHF.r|H1|SELL|358|macd_sl_study,macd_breakout_enrichment_v1|EURCHF.r|H1|SELL|358,EURCHF.r,H1,macd_sl_study,SL estudio,2026-06-01 10:00:00,2026-06-08 12:08:22.499286+00:00,0.91647,0.91647,0.91647,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|EURCHF.r|H1|SELL|358|macd_tp1_study,macd_breakout_enrichment_v1|EURCHF.r|H1|SELL|358,EURCHF.r,H1,macd_tp1_study,TP1 estudio,2026-06-01 10:00:00,2026-06-08 12:08:22.499286+00:00,0.91275,0.91275,0.91275,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|EURCHF.r|H1|SELL|358|macd_tp2_study,macd_breakout_enrichment_v1|EURCHF.r|H1|SELL|358,EURCHF.r,H1,macd_tp2_study,TP2 estudio,2026-06-01 10:00:00,2026-06-08 12:08:22.499286+00:00,0.90840546,0.90840546,0.90840546,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|EURCHF.r|H1|SELL|358|macd_cross_marker,macd_breakout_enrichment_v1|EURCHF.r|H1|SELL|358,EURCHF.r,H1,macd_cross_marker,Cruce MACD,,,,,0.91891,2026-06-05 23:00:00,marker:#ffe082,last_macd_cross_time,True
macd_breakout_enrichment_v1|EURCHF.r|H1|SELL|358|macd_recent_breakout_marker,macd_breakout_enrichment_v1|EURCHF.r|H1|SELL|358,EURCHF.r,H1,macd_recent_breakout_marker,Ruptura reciente,,,,,0.9177328812741312,2026-06-08 02:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|EURCHF.r|H1|SELL|358|macd_current_price_marker,macd_breakout_enrichment_v1|EURCHF.r|H1|SELL|358,EURCHF.r,H1,macd_current_price_marker,Precio actual,,,,,0.91891,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|EURGBP.r|H1|BUY|348|macd_w1_leg,macd_breakout_enrichment_v1|EURGBP.r|H1|BUY|348,EURGBP.r,H1,macd_w1_leg,W1 estudio,2026-05-26 19:00:00,2026-06-01 17:00:00,0.86184,0.86773,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|EURGBP.r|H1|BUY|348|macd_w2_directrix,macd_breakout_enrichment_v1|EURGBP.r|H1|BUY|348,EURGBP.r,H1,macd_w2_directrix,Reg W2 highs estudio,2026-06-01 17:00:00,2026-06-08 14:00:00,0.8648122606382971,0.8619033603145263,,,dash:#5ce0ca,w2_high_regression_projected,True
macd_breakout_enrichment_v1|EURGBP.r|H1|BUY|348|macd_breakout_level,macd_breakout_enrichment_v1|EURGBP.r|H1|BUY|348,EURGBP.r,H1,macd_breakout_level,Ruptura estudio,2026-06-01 17:00:00,2026-06-08 12:08:22.499286+00:00,0.8636437280296029,0.8636437280296029,0.8636437280296029,,dash:#ffd166,breakout_level,True
macd_breakout_enrichment_v1|EURGBP.r|H1|BUY|348|macd_sl_study,macd_breakout_enrichment_v1|EURGBP.r|H1|BUY|348,EURGBP.r,H1,macd_sl_study,SL estudio,2026-06-01 17:00:00,2026-06-08 12:08:22.499286+00:00,0.86184,0.86184,0.86184,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|EURGBP.r|H1|BUY|348|macd_tp1_study,macd_breakout_enrichment_v1|EURGBP.r|H1|BUY|348,EURGBP.r,H1,macd_tp1_study,TP1 estudio,2026-06-01 17:00:00,2026-06-08 12:08:22.499286+00:00,0.8678899999999999,0.8678899999999999,0.8678899999999999,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|EURGBP.r|H1|BUY|348|macd_tp2_study,macd_breakout_enrichment_v1|EURGBP.r|H1|BUY|348,EURGBP.r,H1,macd_tp2_study,TP2 estudio,2026-06-01 17:00:00,2026-06-08 12:08:22.499286+00:00,0.8715300199999999,0.8715300199999999,0.8715300199999999,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|EURGBP.r|H1|BUY|348|macd_cross_marker,macd_breakout_enrichment_v1|EURGBP.r|H1|BUY|348,EURGBP.r,H1,macd_cross_marker,Cruce MACD,,,,,0.86351,2026-06-08 02:00:00,marker:#ffe082,last_macd_cross_time,True
macd_breakout_enrichment_v1|EURGBP.r|H1|BUY|348|macd_recent_breakout_marker,macd_breakout_enrichment_v1|EURGBP.r|H1|BUY|348,EURGBP.r,H1,macd_recent_breakout_marker,Ruptura reciente,,,,,0.8636437280296029,2026-06-03 16:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|EURGBP.r|H1|BUY|348|macd_current_price_marker,macd_breakout_enrichment_v1|EURGBP.r|H1|BUY|348,EURGBP.r,H1,macd_current_price_marker,Precio actual,,,,,0.86351,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|EURGBP.r|H1|SELL|349|macd_w1_leg,macd_breakout_enrichment_v1|EURGBP.r|H1|SELL|349,EURGBP.r,H1,macd_w1_leg,W1 estudio,2026-05-18 15:00:00,2026-05-26 19:00:00,0.87294,0.86184,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|EURGBP.r|H1|SELL|349|macd_w2_retracement,macd_breakout_enrichment_v1|EURGBP.r|H1|SELL|349,EURGBP.r,H1,macd_w2_retracement,W2 estudio,2026-05-26 19:00:00,2026-06-01 17:00:00,0.86184,0.86773,,,line:#f4b740,w1_end_price|w2_swing_price,True
macd_breakout_enrichment_v1|EURGBP.r|H1|SELL|349|macd_w2_directrix,macd_breakout_enrichment_v1|EURGBP.r|H1|SELL|349,EURGBP.r,H1,macd_w2_directrix,Reg W2 lows tardia,2026-05-26 19:00:00,2026-06-08 14:00:00,0.8647987122153203,0.8717914696139356,,,dot:#8aa8a3,w2_low_regression_projected,True
macd_breakout_enrichment_v1|EURGBP.r|H1|SELL|349|macd_breakout_level,macd_breakout_enrichment_v1|EURGBP.r|H1|SELL|349,EURGBP.r,H1,macd_breakout_level,Ruptura estudio,2026-05-26 19:00:00,2026-06-08 12:08:22.499286+00:00,0.8670854433077585,0.8670854433077585,0.8670854433077585,,dash:#ffd166,breakout_level,True
macd_breakout_enrichment_v1|EURGBP.r|H1|SELL|349|macd_sl_study,macd_breakout_enrichment_v1|EURGBP.r|H1|SELL|349,EURGBP.r,H1,macd_sl_study,SL estudio,2026-05-26 19:00:00,2026-06-08 12:08:22.499286+00:00,0.86773,0.86773,0.86773,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|EURGBP.r|H1|SELL|349|macd_tp1_study,macd_breakout_enrichment_v1|EURGBP.r|H1|SELL|349,EURGBP.r,H1,macd_tp1_study,TP1 estudio,2026-05-26 19:00:00,2026-06-08 12:08:22.499286+00:00,0.85705,0.85705,0.85705,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|EURGBP.r|H1|SELL|349|macd_tp2_study,macd_breakout_enrichment_v1|EURGBP.r|H1|SELL|349,EURGBP.r,H1,macd_tp2_study,TP2 estudio,2026-05-26 19:00:00,2026-06-08 12:08:22.499286+00:00,0.8501902,0.8501902,0.8501902,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|EURGBP.r|H1|SELL|349|macd_cross_marker,macd_breakout_enrichment_v1|EURGBP.r|H1|SELL|349,EURGBP.r,H1,macd_cross_marker,Cruce MACD,,,,,0.86351,2026-06-08 14:00:00,marker:#ffe082,last_macd_cross_time,True
macd_breakout_enrichment_v1|EURGBP.r|H1|SELL|349|macd_recent_breakout_marker,macd_breakout_enrichment_v1|EURGBP.r|H1|SELL|349,EURGBP.r,H1,macd_recent_breakout_marker,Ruptura reciente,,,,,0.8670854433077585,2026-05-29 16:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|EURGBP.r|H1|SELL|349|macd_current_price_marker,macd_breakout_enrichment_v1|EURGBP.r|H1|SELL|349,EURGBP.r,H1,macd_current_price_marker,Precio actual,,,,,0.86351,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|EURJPY.r|H1|BUY|1664|macd_w1_leg,macd_breakout_enrichment_v1|EURJPY.r|H1|BUY|1664,EURJPY.r,H1,macd_w1_leg,W1 estudio,2026-06-04 16:00:00,2026-06-05 16:00:00,185.445,186.15,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|EURJPY.r|H1|BUY|1664|macd_w2_directrix,macd_breakout_enrichment_v1|EURJPY.r|H1|BUY|1664,EURJPY.r,H1,macd_w2_directrix,Reg W2 highs estudio,2026-06-05 16:00:00,2026-06-08 14:00:00,185.16484584980242,184.48716883116876,,,dash:#5ce0ca,w2_high_regression_projected,True
macd_breakout_enrichment_v1|EURJPY.r|H1|BUY|1664|macd_breakout_level,macd_breakout_enrichment_v1|EURJPY.r|H1|BUY|1664,EURJPY.r,H1,macd_breakout_level,Ruptura estudio,2026-06-05 16:00:00,2026-06-08 12:08:22.499286+00:00,184.48716883116876,184.48716883116876,184.48716883116876,,dash:#ffd166,breakout_level,True
macd_breakout_enrichment_v1|EURJPY.r|H1|BUY|1664|macd_sl_study,macd_breakout_enrichment_v1|EURJPY.r|H1|BUY|1664,EURJPY.r,H1,macd_sl_study,SL estudio,2026-06-05 16:00:00,2026-06-08 12:08:22.499286+00:00,185.445,185.445,185.445,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|EURJPY.r|H1|BUY|1664|macd_tp1_study,macd_breakout_enrichment_v1|EURJPY.r|H1|BUY|1664,EURJPY.r,H1,macd_tp1_study,TP1 estudio,2026-06-05 16:00:00,2026-06-08 12:08:22.499286+00:00,185.81,185.81,185.81,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|EURJPY.r|H1|BUY|1664|macd_tp2_study,macd_breakout_enrichment_v1|EURJPY.r|H1|BUY|1664,EURJPY.r,H1,macd_tp2_study,TP2 estudio,2026-06-05 16:00:00,2026-06-08 12:08:22.499286+00:00,186.944648,186.944648,186.944648,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|EURJPY.r|H1|BUY|1664|macd_cross_marker,macd_breakout_enrichment_v1|EURJPY.r|H1|BUY|1664,EURJPY.r,H1,macd_cross_marker,Cruce MACD,,,,,184.546,2026-06-08 14:00:00,marker:#ffe082,last_macd_cross_time,True
macd_breakout_enrichment_v1|EURJPY.r|H1|BUY|1664|macd_recent_breakout_marker,macd_breakout_enrichment_v1|EURJPY.r|H1|BUY|1664,EURJPY.r,H1,macd_recent_breakout_marker,Ruptura reciente,,,,,184.48716883116876,2026-06-08 14:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|EURJPY.r|H1|BUY|1664|macd_current_price_marker,macd_breakout_enrichment_v1|EURJPY.r|H1|BUY|1664,EURJPY.r,H1,macd_current_price_marker,Precio actual,,,,,184.546,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|EURJPY.r|H1|SELL|1664|macd_w1_leg,macd_breakout_enrichment_v1|EURJPY.r|H1|SELL|1664,EURJPY.r,H1,macd_w1_leg,W1 estudio,2026-06-03 10:00:00,2026-06-04 16:00:00,186.151,185.445,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|EURJPY.r|H1|SELL|1664|macd_w2_retracement,macd_breakout_enrichment_v1|EURJPY.r|H1|SELL|1664,EURJPY.r,H1,macd_w2_retracement,W2 estudio,2026-06-04 16:00:00,2026-06-05 16:00:00,185.445,186.15,,,line:#f4b740,w1_end_price|w2_swing_price,True
macd_breakout_enrichment_v1|EURJPY.r|H1|SELL|1664|macd_w2_directrix,macd_breakout_enrichment_v1|EURJPY.r|H1|SELL|1664,EURJPY.r,H1,macd_w2_directrix,Reg W2 lows estudio,2026-06-04 16:00:00,2026-06-08 14:00:00,185.82743478260878,185.9534347826084,,,dash:#5ce0ca,w2_low_regression_projected,True
macd_breakout_enrichment_v1|EURJPY.r|H1|SELL|1664|macd_breakout_level,macd_breakout_enrichment_v1|EURJPY.r|H1|SELL|1664,EURJPY.r,H1,macd_breakout_level,Ruptura estudio,2026-06-04 16:00:00,2026-06-08 12:08:22.499286+00:00,185.8904347826086,185.8904347826086,185.8904347826086,,dash:#ffd166,breakout_level,True
macd_breakout_enrichment_v1|EURJPY.r|H1|SELL|1664|macd_sl_study,macd_breakout_enrichment_v1|EURJPY.r|H1|SELL|1664,EURJPY.r,H1,macd_sl_study,SL estudio,2026-06-04 16:00:00,2026-06-08 12:08:22.499286+00:00,186.151,186.151,186.151,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|EURJPY.r|H1|SELL|1664|macd_tp1_study,macd_breakout_enrichment_v1|EURJPY.r|H1|SELL|1664,EURJPY.r,H1,macd_tp1_study,TP1 estudio,2026-06-04 16:00:00,2026-06-08 12:08:22.499286+00:00,185.337,185.337,185.337,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|EURJPY.r|H1|SELL|1664|macd_tp2_study,macd_breakout_enrichment_v1|EURJPY.r|H1|SELL|1664,EURJPY.r,H1,macd_tp2_study,TP2 estudio,2026-06-04 16:00:00,2026-06-08 12:08:22.499286+00:00,184.80243,184.80243,184.80243,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|EURJPY.r|H1|SELL|1664|macd_cross_marker,macd_breakout_enrichment_v1|EURJPY.r|H1|SELL|1664,EURJPY.r,H1,macd_cross_marker,Cruce MACD,,,,,184.546,2026-06-08 11:00:00,marker:#ffe082,last_macd_cross_time,True
macd_breakout_enrichment_v1|EURJPY.r|H1|SELL|1664|macd_recent_breakout_marker,macd_breakout_enrichment_v1|EURJPY.r|H1|SELL|1664,EURJPY.r,H1,macd_recent_breakout_marker,Ruptura reciente,,,,,185.8904347826086,2026-06-05 15:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|EURJPY.r|H1|SELL|1664|macd_current_price_marker,macd_breakout_enrichment_v1|EURJPY.r|H1|SELL|1664,EURJPY.r,H1,macd_current_price_marker,Precio actual,,,,,184.546,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|EURNZD.r|H1|BUY|533|macd_w1_leg,macd_breakout_enrichment_v1|EURNZD.r|H1|BUY|533,EURNZD.r,H1,macd_w1_leg,W1 estudio,2026-06-01 09:00:00,2026-06-08 12:00:00,1.946,1.98974,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|EURNZD.r|H1|BUY|533|macd_sl_study,macd_breakout_enrichment_v1|EURNZD.r|H1|BUY|533,EURNZD.r,H1,macd_sl_study,SL estudio,2026-06-08 12:00:00,2026-06-08 12:08:22.499286+00:00,1.946,1.946,1.946,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|EURNZD.r|H1|BUY|533|macd_tp1_study,macd_breakout_enrichment_v1|EURNZD.r|H1|BUY|533,EURNZD.r,H1,macd_tp1_study,TP1 estudio,2026-06-08 12:00:00,2026-06-08 12:08:22.499286+00:00,2.02087,2.02087,2.02087,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|EURNZD.r|H1|BUY|533|macd_tp2_study,macd_breakout_enrichment_v1|EURNZD.r|H1|BUY|533,EURNZD.r,H1,macd_tp2_study,TP2 estudio,2026-06-08 12:00:00,2026-06-08 12:08:22.499286+00:00,2.04790132,2.04790132,2.04790132,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|EURNZD.r|H1|BUY|533|macd_current_price_marker,macd_breakout_enrichment_v1|EURNZD.r|H1|BUY|533,EURNZD.r,H1,macd_current_price_marker,Precio actual,,,,,1.97978,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|EURNZD.r|H1|SELL|534|macd_w1_leg,macd_breakout_enrichment_v1|EURNZD.r|H1|SELL|534,EURNZD.r,H1,macd_w1_leg,W1 estudio,2026-05-28 16:00:00,2026-06-01 09:00:00,1.97611,1.946,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|EURNZD.r|H1|SELL|534|macd_w2_retracement,macd_breakout_enrichment_v1|EURNZD.r|H1|SELL|534,EURNZD.r,H1,macd_w2_retracement,W2 estudio,2026-06-01 09:00:00,2026-06-08 12:00:00,1.946,1.98974,,,line:#f4b740,w1_end_price|w2_swing_price,True
macd_breakout_enrichment_v1|EURNZD.r|H1|SELL|534|macd_w2_directrix,macd_breakout_enrichment_v1|EURNZD.r|H1|SELL|534,EURNZD.r,H1,macd_w2_directrix,Reg W2 lows estudio,2026-06-01 09:00:00,2026-06-08 14:00:00,1.9537490627263507,1.9897544352030854,,,dash:#5ce0ca,w2_low_regression_projected,True
macd_breakout_enrichment_v1|EURNZD.r|H1|SELL|534|macd_breakout_level,macd_breakout_enrichment_v1|EURNZD.r|H1|SELL|534,EURNZD.r,H1,macd_breakout_level,Ruptura estudio,2026-06-01 09:00:00,2026-06-08 12:08:22.499286+00:00,1.9874500913645743,1.9874500913645743,1.9874500913645743,,dash:#ffd166,breakout_level,True
macd_breakout_enrichment_v1|EURNZD.r|H1|SELL|534|macd_sl_study,macd_breakout_enrichment_v1|EURNZD.r|H1|SELL|534,EURNZD.r,H1,macd_sl_study,SL estudio,2026-06-01 09:00:00,2026-06-08 12:08:22.499286+00:00,1.98974,1.98974,1.98974,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|EURNZD.r|H1|SELL|534|macd_tp1_study,macd_breakout_enrichment_v1|EURNZD.r|H1|SELL|534,EURNZD.r,H1,macd_tp1_study,TP1 estudio,2026-06-01 09:00:00,2026-06-08 12:08:22.499286+00:00,1.95987,1.95987,1.95987,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|EURNZD.r|H1|SELL|534|macd_tp2_study,macd_breakout_enrichment_v1|EURNZD.r|H1|SELL|534,EURNZD.r,H1,macd_tp2_study,TP2 estudio,2026-06-01 09:00:00,2026-06-08 12:08:22.499286+00:00,1.94126202,1.94126202,1.94126202,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|EURNZD.r|H1|SELL|534|macd_cross_marker,macd_breakout_enrichment_v1|EURNZD.r|H1|SELL|534,EURNZD.r,H1,macd_cross_marker,Cruce MACD,,,,,1.97978,2026-06-08 05:00:00,marker:#ffe082,last_macd_cross_time,True
macd_breakout_enrichment_v1|EURNZD.r|H1|SELL|534|macd_recent_breakout_marker,macd_breakout_enrichment_v1|EURNZD.r|H1|SELL|534,EURNZD.r,H1,macd_recent_breakout_marker,Ruptura reciente,,,,,1.9874500913645743,2026-06-08 06:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|EURNZD.r|H1|SELL|534|macd_current_price_marker,macd_breakout_enrichment_v1|EURNZD.r|H1|SELL|534,EURNZD.r,H1,macd_current_price_marker,Precio actual,,,,,1.97978,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|EURUSD.r|H1|BUY|1689|macd_w1_leg,macd_breakout_enrichment_v1|EURUSD.r|H1|BUY|1689,EURUSD.r,H1,macd_w1_leg,W1 estudio,2026-06-04 14:00:00,2026-06-05 15:00:00,1.15968,1.16418,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|EURUSD.r|H1|BUY|1689|macd_w2_directrix,macd_breakout_enrichment_v1|EURUSD.r|H1|BUY|1689,EURUSD.r,H1,macd_w2_directrix,Reg W2 highs estudio,2026-06-05 15:00:00,2026-06-08 14:00:00,1.157209047619048,1.1501020476190476,,,dash:#5ce0ca,w2_high_regression_projected,True
macd_breakout_enrichment_v1|EURUSD.r|H1|BUY|1689|macd_breakout_level,macd_breakout_enrichment_v1|EURUSD.r|H1|BUY|1689,EURUSD.r,H1,macd_breakout_level,Ruptura estudio,2026-06-05 15:00:00,2026-06-08 12:08:22.499286+00:00,1.1507200476190476,1.1507200476190476,1.1507200476190476,,dash:#ffd166,breakout_level,True
macd_breakout_enrichment_v1|EURUSD.r|H1|BUY|1689|macd_sl_study,macd_breakout_enrichment_v1|EURUSD.r|H1|BUY|1689,EURUSD.r,H1,macd_sl_study,SL estudio,2026-06-05 15:00:00,2026-06-08 12:08:22.499286+00:00,1.15968,1.15968,1.15968,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|EURUSD.r|H1|BUY|1689|macd_tp1_study,macd_breakout_enrichment_v1|EURUSD.r|H1|BUY|1689,EURUSD.r,H1,macd_tp1_study,TP1 estudio,2026-06-05 15:00:00,2026-06-08 12:08:22.499286+00:00,1.15447,1.15447,1.15447,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|EURUSD.r|H1|BUY|1689|macd_tp2_study,macd_breakout_enrichment_v1|EURUSD.r|H1|BUY|1689,EURUSD.r,H1,macd_tp2_study,TP2 estudio,2026-06-05 15:00:00,2026-06-08 12:08:22.499286+00:00,1.1572509999999998,1.1572509999999998,1.1572509999999998,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|EURUSD.r|H1|BUY|1689|macd_cross_marker,macd_breakout_enrichment_v1|EURUSD.r|H1|BUY|1689,EURUSD.r,H1,macd_cross_marker,Cruce MACD,,,,,1.15365,2026-06-08 06:00:00,marker:#ffe082,last_macd_cross_time,True
macd_breakout_enrichment_v1|EURUSD.r|H1|BUY|1689|macd_recent_breakout_marker,macd_breakout_enrichment_v1|EURUSD.r|H1|BUY|1689,EURUSD.r,H1,macd_recent_breakout_marker,Ruptura reciente,,,,,1.1507200476190476,2026-06-08 12:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|EURUSD.r|H1|BUY|1689|macd_current_price_marker,macd_breakout_enrichment_v1|EURUSD.r|H1|BUY|1689,EURUSD.r,H1,macd_current_price_marker,Precio actual,,,,,1.15365,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|EURUSD.r|H1|SELL|1690|macd_w1_leg,macd_breakout_enrichment_v1|EURUSD.r|H1|SELL|1690,EURUSD.r,H1,macd_w1_leg,W1 estudio,2026-06-01 16:00:00,2026-06-04 14:00:00,1.1678,1.15968,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|EURUSD.r|H1|SELL|1690|macd_w2_retracement,macd_breakout_enrichment_v1|EURUSD.r|H1|SELL|1690,EURUSD.r,H1,macd_w2_retracement,W2 estudio,2026-06-04 14:00:00,2026-06-05 15:00:00,1.15968,1.16418,,,line:#f4b740,w1_end_price|w2_swing_price,True
macd_breakout_enrichment_v1|EURUSD.r|H1|SELL|1690|macd_w2_directrix,macd_breakout_enrichment_v1|EURUSD.r|H1|SELL|1690,EURUSD.r,H1,macd_w2_directrix,Reg W2 lows tardia,2026-06-04 14:00:00,2026-06-08 14:00:00,1.161955784615386,1.1621614461538425,,,dot:#8aa8a3,w2_low_regression_projected,True
macd_breakout_enrichment_v1|EURUSD.r|H1|SELL|1690|macd_breakout_level,macd_breakout_enrichment_v1|EURUSD.r|H1|SELL|1690,EURUSD.r,H1,macd_breakout_level,Ruptura estudio,2026-06-04 14:00:00,2026-06-08 12:08:22.499286+00:00,1.1620628999999987,1.1620628999999987,1.1620628999999987,,dash:#ffd166,breakout_level,True
macd_breakout_enrichment_v1|EURUSD.r|H1|SELL|1690|macd_sl_study,macd_breakout_enrichment_v1|EURUSD.r|H1|SELL|1690,EURUSD.r,H1,macd_sl_study,SL estudio,2026-06-04 14:00:00,2026-06-08 12:08:22.499286+00:00,1.16418,1.16418,1.16418,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|EURUSD.r|H1|SELL|1690|macd_tp1_study,macd_breakout_enrichment_v1|EURUSD.r|H1|SELL|1690,EURUSD.r,H1,macd_tp1_study,TP1 estudio,2026-06-04 14:00:00,2026-06-08 12:08:22.499286+00:00,1.1563800000000002,1.1563800000000002,1.1563800000000002,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|EURUSD.r|H1|SELL|1690|macd_tp2_study,macd_breakout_enrichment_v1|EURUSD.r|H1|SELL|1690,EURUSD.r,H1,macd_tp2_study,TP2 estudio,2026-06-04 14:00:00,2026-06-08 12:08:22.499286+00:00,1.1513618400000003,1.1513618400000003,1.1513618400000003,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|EURUSD.r|H1|SELL|1690|macd_cross_marker,macd_breakout_enrichment_v1|EURUSD.r|H1|SELL|1690,EURUSD.r,H1,macd_cross_marker,Cruce MACD,,,,,1.15365,2026-06-05 15:00:00,marker:#ffe082,last_macd_cross_time,True
macd_breakout_enrichment_v1|EURUSD.r|H1|SELL|1690|macd_recent_breakout_marker,macd_breakout_enrichment_v1|EURUSD.r|H1|SELL|1690,EURUSD.r,H1,macd_recent_breakout_marker,Ruptura reciente,,,,,1.1620628999999987,2026-06-05 15:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|EURUSD.r|H1|SELL|1690|macd_current_price_marker,macd_breakout_enrichment_v1|EURUSD.r|H1|SELL|1690,EURUSD.r,H1,macd_current_price_marker,Precio actual,,,,,1.15365,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|GBPAUD.r|H1|BUY|547|macd_w1_leg,macd_breakout_enrichment_v1|GBPAUD.r|H1|BUY|547,GBPAUD.r,H1,macd_w1_leg,W1 estudio,2026-06-01 00:00:00,2026-06-02 00:00:00,1.86915,1.8815,,,line:#58e6d3,w1_start_price|w1_end_price,True
