candidate_id,review_category,source_table,source_id,example_id,group,symbol,timeframe,swing_degree,direction,diagnostic_status,pattern_type,start_pivot_id,end_pivot_id,start_time,end_time,failure_reasons,suggested_initial_label,review_options,chart_path,candidate_order
abc_exp252_index_aus200_h4_minor_abc_001,abc,candidate_counts,exp252_index_aus200_h4_minor_abc_001,exp252_index_aus200_h4,Index,AUS200,H4,minor,bullish,candidate_abc,abc,1,4,2025-08-13 04:00:00,2025-08-25 00:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\abc\031_abc_exp252_index_aus200_h4_minor_abc_001.png,31
abc_exp252_forex_audjpy_h4_minor_abc_006,abc,candidate_counts,exp252_forex_audjpy_h4_minor_abc_006,exp252_forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,minor,bullish,candidate_abc,abc,6,9,2025-08-29 00:00:00,2025-09-12 12:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\abc\032_abc_exp252_forex_audjpy_h4_minor_abc_006.png,32
abc_exp252_forex_audjpy_h4_major_abc_002,abc,candidate_counts,exp252_forex_audjpy_h4_major_abc_002,exp252_forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,major,bullish,candidate_abc,abc,2,5,2025-08-20 16:00:00,2025-09-12 12:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\abc\033_abc_exp252_forex_audjpy_h4_major_abc_002.png,33
abc_exp252_metals_xagusd_h4_major_abc_002,abc,candidate_counts,exp252_metals_xagusd_h4_major_abc_002,exp252_metals_xagusd_h4,Metals,XAGUSD.r,H4,major,bullish,candidate_abc,abc,2,5,2025-08-20 08:00:00,2025-09-03 16:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\abc\034_abc_exp252_metals_xagusd_h4_major_abc_002.png,34
abc_exp252_index_aus200_h4_major_abc_001,abc,candidate_counts,exp252_index_aus200_h4_major_abc_001,exp252_index_aus200_h4,Index,AUS200,H4,major,bullish,candidate_abc,abc,1,4,2025-08-13 04:00:00,2025-08-25 00:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\abc\035_abc_exp252_index_aus200_h4_major_abc_001.png,35
abc_exp252_forex_audjpy_h4_major_abc_005,abc,candidate_counts,exp252_forex_audjpy_h4_major_abc_005,exp252_forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,major,bearish,candidate_abc,abc,5,8,2025-09-12 12:00:00,2025-10-01 16:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\abc\036_abc_exp252_forex_audjpy_h4_major_abc_005.png,36
near_miss_exp252_forex_audjpy_h4_intermediate_impulse_004,near_miss,impulse_diagnostics,exp252_forex_audjpy_h4_intermediate_impulse_004,exp252_forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,intermediate,bullish,soft_impulse_near_miss,full_impulse_12345,4,9,2025-08-27 00:00:00,2025-09-16 00:00:00,wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\impulses\037_near_miss_exp252_forex_audjpy_h4_intermediate_impulse_004.png,37
near_miss_exp252_metals_xagusd_h4_intermediate_impulse_004,near_miss,impulse_diagnostics,exp252_metals_xagusd_h4_intermediate_impulse_004,exp252_metals_xagusd_h4,Metals,XAGUSD.r,H4,intermediate,bullish,soft_impulse_near_miss,full_impulse_12345,4,9,2025-08-27 12:00:00,2025-09-05 16:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\impulses\038_near_miss_exp252_metals_xagusd_h4_intermediate_impulse_004.png,38
near_miss_exp252_index_aus200_h4_intermediate_impulse_001,near_miss,impulse_diagnostics,exp252_index_aus200_h4_intermediate_impulse_001,exp252_index_aus200_h4,Index,AUS200,H4,intermediate,bullish,soft_impulse_near_miss,full_impulse_12345,1,6,2025-08-13 04:00:00,2025-08-29 04:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\impulses\039_near_miss_exp252_index_aus200_h4_intermediate_impulse_001.png,39
near_miss_exp252_forex_audjpy_h4_minor_impulse_006,near_miss,impulse_diagnostics,exp252_forex_audjpy_h4_minor_impulse_006,exp252_forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,minor,bullish,soft_impulse_near_miss,full_impulse_12345,6,11,2025-08-29 00:00:00,2025-09-16 00:00:00,wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\impulses\040_near_miss_exp252_forex_audjpy_h4_minor_impulse_006.png,40
near_miss_exp252_metals_xagusd_h4_minor_impulse_006,near_miss,impulse_diagnostics,exp252_metals_xagusd_h4_minor_impulse_006,exp252_metals_xagusd_h4,Metals,XAGUSD.r,H4,minor,bullish,soft_impulse_near_miss,full_impulse_12345,6,11,2025-08-29 12:00:00,2025-09-05 16:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\impulses\041_near_miss_exp252_metals_xagusd_h4_minor_impulse_006.png,41
near_miss_exp252_index_aus200_h4_minor_impulse_001,near_miss,impulse_diagnostics,exp252_index_aus200_h4_minor_impulse_001,exp252_index_aus200_h4,Index,AUS200,H4,minor,bullish,soft_impulse_near_miss,full_impulse_12345,1,6,2025-08-13 04:00:00,2025-08-29 04:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\impulses\042_near_miss_exp252_index_aus200_h4_minor_impulse_001.png,42
near_miss_exp252_forex_audjpy_h4_major_impulse_002,near_miss,impulse_diagnostics,exp252_forex_audjpy_h4_major_impulse_002,exp252_forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,major,bullish,soft_impulse_near_miss,full_impulse_12345,2,7,2025-08-20 16:00:00,2025-09-25 12:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\impulses\043_near_miss_exp252_forex_audjpy_h4_major_impulse_002.png,43
near_miss_exp252_metals_xagusd_h4_major_impulse_006,near_miss,impulse_diagnostics,exp252_metals_xagusd_h4_major_impulse_006,exp252_metals_xagusd_h4,Metals,XAGUSD.r,H4,major,bullish,soft_impulse_near_miss,full_impulse_12345,6,11,2025-09-08 04:00:00,2025-10-23 16:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 4 retracement is visually too deep,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\impulses\044_near_miss_exp252_metals_xagusd_h4_major_impulse_006.png,44
near_miss_exp252_index_aus200_h4_major_impulse_001,near_miss,impulse_diagnostics,exp252_index_aus200_h4_major_impulse_001,exp252_index_aus200_h4,Index,AUS200,H4,major,bullish,soft_impulse_near_miss,full_impulse_12345,1,6,2025-08-13 04:00:00,2025-08-29 04:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\impulses\045_near_miss_exp252_index_aus200_h4_major_impulse_001.png,45
hard_invalid_exp252_forex_audjpy_h4_intermediate_impulse_001,hard_invalid,impulse_diagnostics,exp252_forex_audjpy_h4_intermediate_impulse_001,exp252_forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,intermediate,bearish,hard_invalid_impulse,full_impulse_12345,1,6,2025-08-18 16:00:00,2025-09-05 16:00:00,wave 3 does not exceed wave 1 extreme | wave 3 is shorter than both wave 1 and wave 5 | wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\invalidations\046_hard_invalid_exp252_forex_audjpy_h4_intermediate_impulse_001.png,46
hard_invalid_exp252_metals_xagusd_h4_intermediate_impulse_001,hard_invalid,impulse_diagnostics,exp252_metals_xagusd_h4_intermediate_impulse_001,exp252_metals_xagusd_h4,Metals,XAGUSD.r,H4,intermediate,bearish,hard_invalid_impulse,full_impulse_12345,1,6,2025-08-18 12:00:00,2025-09-02 16:00:00,wave 2 breaks wave 1 origin | wave 3 does not exceed wave 1 extreme | wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 2 retracement is visually too deep | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\invalidations\047_hard_invalid_exp252_metals_xagusd_h4_intermediate_impulse_001.png,47
hard_invalid_exp252_index_aus200_h4_intermediate_impulse_002,hard_invalid,impulse_diagnostics,exp252_index_aus200_h4_intermediate_impulse_002,exp252_index_aus200_h4,Index,AUS200,H4,intermediate,bearish,hard_invalid_impulse,full_impulse_12345,2,7,2025-08-18 04:00:00,2025-09-03 08:00:00,wave 2 breaks wave 1 origin | wave 3 does not exceed wave 1 extreme | wave 4 overlaps wave 1 territory | wave 2 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\invalidations\048_hard_invalid_exp252_index_aus200_h4_intermediate_impulse_002.png,48
hard_invalid_exp252_forex_audjpy_h4_minor_impulse_001,hard_invalid,impulse_diagnostics,exp252_forex_audjpy_h4_minor_impulse_001,exp252_forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,minor,bearish,hard_invalid_impulse,full_impulse_12345,1,6,2025-08-18 16:00:00,2025-08-29 00:00:00,wave 3 does not exceed wave 1 extreme | wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\invalidations\049_hard_invalid_exp252_forex_audjpy_h4_minor_impulse_001.png,49
hard_invalid_exp252_metals_xagusd_h4_minor_impulse_001,hard_invalid,impulse_diagnostics,exp252_metals_xagusd_h4_minor_impulse_001,exp252_metals_xagusd_h4,Metals,XAGUSD.r,H4,minor,bearish,hard_invalid_impulse,full_impulse_12345,1,6,2025-08-18 12:00:00,2025-08-29 12:00:00,wave 2 breaks wave 1 origin | wave 3 does not exceed wave 1 extreme | wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 2 retracement is visually too deep | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\invalidations\050_hard_invalid_exp252_metals_xagusd_h4_minor_impulse_001.png,50
hard_invalid_exp252_index_aus200_h4_minor_impulse_002,hard_invalid,impulse_diagnostics,exp252_index_aus200_h4_minor_impulse_002,exp252_index_aus200_h4,Index,AUS200,H4,minor,bearish,hard_invalid_impulse,full_impulse_12345,2,7,2025-08-18 04:00:00,2025-09-03 08:00:00,wave 2 breaks wave 1 origin | wave 3 does not exceed wave 1 extreme | wave 4 overlaps wave 1 territory | wave 2 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\invalidations\051_hard_invalid_exp252_index_aus200_h4_minor_impulse_002.png,51
hard_invalid_exp252_forex_audjpy_h4_major_impulse_001,hard_invalid,impulse_diagnostics,exp252_forex_audjpy_h4_major_impulse_001,exp252_forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,major,bearish,hard_invalid_impulse,full_impulse_12345,1,6,2025-08-18 16:00:00,2025-09-19 08:00:00,wave 2 breaks wave 1 origin | wave 3 does not exceed wave 1 extreme | wave 3 is shorter than both wave 1 and wave 5 | wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 2 retracement is visually too deep | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\invalidations\052_hard_invalid_exp252_forex_audjpy_h4_major_impulse_001.png,52
hard_invalid_exp252_metals_xagusd_h4_major_impulse_001,hard_invalid,impulse_diagnostics,exp252_metals_xagusd_h4_major_impulse_001,exp252_metals_xagusd_h4,Metals,XAGUSD.r,H4,major,bearish,hard_invalid_impulse,full_impulse_12345,1,6,2025-08-18 12:00:00,2025-09-08 04:00:00,wave 2 breaks wave 1 origin | wave 3 does not exceed wave 1 extreme | wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 2 retracement is visually too deep | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\invalidations\053_hard_invalid_exp252_metals_xagusd_h4_major_impulse_001.png,53
hard_invalid_exp252_index_aus200_h4_major_impulse_002,hard_invalid,impulse_diagnostics,exp252_index_aus200_h4_major_impulse_002,exp252_index_aus200_h4,Index,AUS200,H4,major,bearish,hard_invalid_impulse,full_impulse_12345,2,7,2025-08-18 04:00:00,2025-09-03 08:00:00,wave 2 breaks wave 1 origin | wave 3 does not exceed wave 1 extreme | wave 4 overlaps wave 1 territory | wave 2 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\invalidations\054_hard_invalid_exp252_index_aus200_h4_major_impulse_002.png,54
