candidate_id,source_scope,resolved_market_group,symbol,timeframe,swing_degree,review_category,phase257_policy_bucket,phase257_score,prominence_vs_window,duration_vs_window,relative_structure_size,scale_fit_label,prominence_policy_label,chart_path,example_id,metrics_available,metrics_unavailable_reason,visual_window_prominence,last_n_bars_prominence_120,last_n_bars_prominence_240,last_n_bars_prominence_480,last_n_bars_prominence_960,last_n_bars_prominence_primary,major_context_prominence,major_context_status,robust_window_prominence_p05_p95,robust_window_prominence_p10_p90,atr_normalized_count_size,robust_improvement_ratio_p05_p95,last_n_improvement_ratio,atr_14_at_end,count_window_range_recomputed,visible_window_range_recomputed,robust_window_range_p05_p95,robust_window_range_p10_p90,count_bars_recomputed,visible_window_bars_recomputed,last_n_primary,offline_metric_note,group_percentile_prominence,symbol_percentile_prominence,group_percentile_robust_prominence,symbol_percentile_robust_prominence
partial_123_aux252b_metals_xagusd_h1_intermediate_partial123_001,h1_h4,Metals,XAGUSD.r,H1,intermediate,partial_123,exclude_from_guided_search,0.0,0.265326,0.063636,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\014_partial_123_aux252b_metals_xagusd_h1_intermediate_partial123_001.png,aux252b_metals_xagusd_h1,True,,0.26532562058123577,,1.0,1.0,1.0,1.0,,not_available,0.4191904360689302,0.6430778817248659,17.055032700590193,1.579909377581518,3.7689537776613857,0.8955714285714294,15.274000000000001,57.56700000000001,36.436899999999994,23.751400000000032,70,1100,480,offline_diagnostic_not_live_rule,0.8,0.8,0.8,0.8
partial_123_aux252b_index_aus200_h1_intermediate_partial123_003,h1_h4,Index,AUS200,H1,intermediate,partial_123,exclude_from_guided_search,0.0,0.240335,0.069091,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\015_partial_123_aux252b_index_aus200_h1_intermediate_partial123_003.png,aux252b_index_aus200_h1,True,,0.24033505154639176,,1.0,1.0,1.0,1.0,,not_available,0.33392120175823425,0.46456594843691534,11.234939759036163,1.3893986732675054,4.160857908847185,16.599999999999973,186.5,776.0,558.5149999999994,401.4500000000007,76,1100,480,offline_diagnostic_not_live_rule,0.7,0.7,0.7,0.7
partial_123_aux252b_forex_audjpy_h1_intermediate_partial123_005,h1_h4,Forex Majors,AUDJPY.r,H1,intermediate,partial_123,exclude_from_guided_search,0.0,0.171621,0.060909,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\016_partial_123_aux252b_forex_audjpy_h1_intermediate_partial123_005.png,aux252b_forex_audjpy_h1,True,,0.1716213126000461,,1.0,1.0,1.0,1.0,,not_available,0.2247342416529427,0.27155624706010145,9.764869888475864,1.3094774666866307,5.826782145236497,0.15371428571428578,1.5010000000000048,8.74600000000001,6.679000000000002,5.5274,67,1100,480,offline_diagnostic_not_live_rule,0.5625,0.5625,0.5625,0.5625
partial_123_aux252b_forex_audjpy_h1_minor_partial123_002,h1_h4,Forex Majors,AUDJPY.r,H1,minor,partial_123,exclude_from_guided_search,0.0,0.087697,0.028182,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\017_partial_123_aux252b_forex_audjpy_h1_minor_partial123_002.png,aux252b_forex_audjpy_h1,True,,0.08769723302080895,,0.8579418344518918,0.8579418344518918,0.8579418344518918,0.8579418344518918,,not_available,0.11483755053151605,0.13876325216195606,6.488217522658515,1.3094774666866307,9.782997762863486,0.11821428571428681,0.7669999999999959,8.74600000000001,6.679000000000002,5.5274,31,1100,480,offline_diagnostic_not_live_rule,0.1875,0.1875,0.1875,0.1875
partial_123_aux252b_metals_xagusd_h1_minor_partial123_001,h1_h4,Metals,XAGUSD.r,H1,minor,partial_123,exclude_from_guided_search,0.0,0.215505,0.045455,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\018_partial_123_aux252b_metals_xagusd_h1_minor_partial123_001.png,aux252b_metals_xagusd_h1,True,,0.21550541108621266,,1.0,1.0,1.0,1.0,,not_available,0.34047901989466745,0.5223271049285512,14.923870080769928,1.5799093775815183,4.64025471546026,0.8312857142857126,12.406000000000006,57.56700000000001,36.436899999999994,23.751400000000032,50,1100,480,offline_diagnostic_not_live_rule,0.8,0.8,0.8,0.8
partial_123_aux252b_index_aus200_h1_minor_partial123_007,h1_h4,Index,AUS200,H1,minor,partial_123,exclude_from_guided_search,0.0,0.119974,0.027273,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\019_partial_123_aux252b_index_aus200_h1_minor_partial123_007.png,aux252b_index_aus200_h1,True,,0.11997422680412417,,0.4676042189854354,0.4676042189854354,0.4676042189854354,0.4676042189854354,,not_available,0.16669203154794493,0.2319093286835227,5.069622714896941,1.3893986732675057,3.8975389251632278,18.36428571428574,93.10000000000036,776.0,558.5149999999994,401.4500000000007,30,1100,480,offline_diagnostic_not_live_rule,0.2,0.2,0.2,0.2
partial_123_aux252b_forex_audjpy_h1_minor_partial123_007,h1_h4,Forex Majors,AUDJPY.r,H1,minor,partial_123,exclude_from_guided_search,0.0,0.091813,0.028182,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\020_partial_123_aux252b_forex_audjpy_h1_minor_partial123_007.png,aux252b_forex_audjpy_h1,True,,0.09181340041161633,,0.6759259259259223,0.6759259259259223,0.6759259259259223,0.6759259259259223,,not_available,0.12022757897888861,0.14527626008611594,4.976538291279309,1.3094774666866307,7.361952861952855,0.1613571428571429,0.8029999999999973,8.74600000000001,6.679000000000002,5.5274,31,1100,480,offline_diagnostic_not_live_rule,0.4375,0.4375,0.4375,0.4375
partial_123_aux252b_forex_audjpy_h1_major_partial123_001,h1_h4,Forex Majors,AUDJPY.r,H1,major,partial_123,exclude_from_guided_search,0.0,0.171621,0.060909,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\021_partial_123_aux252b_forex_audjpy_h1_major_partial123_001.png,aux252b_forex_audjpy_h1,True,,0.1716213126000461,,1.0,1.0,1.0,1.0,,not_available,0.2247342416529427,0.27155624706010145,9.764869888475864,1.3094774666866307,5.826782145236497,0.15371428571428578,1.5010000000000048,8.74600000000001,6.679000000000002,5.5274,67,1100,480,offline_diagnostic_not_live_rule,0.1875,0.1875,0.1875,0.1875
partial_123_aux252b_metals_xagusd_h1_major_partial123_002,h1_h4,Metals,XAGUSD.r,H1,major,partial_123,exclude_from_guided_search,0.0,0.135477,0.036364,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\022_partial_123_aux252b_metals_xagusd_h1_major_partial123_002.png,aux252b_metals_xagusd_h1,True,,0.1354769225424289,,0.393035327319458,0.393035327319458,0.393035327319458,0.393035327319458,,not_available,0.21404126037066842,0.32835959143461,5.652326965884974,1.5799093775815183,2.9011238220027216,1.3797857142857148,7.799000000000007,57.56700000000001,36.436899999999994,23.751400000000032,40,1100,480,offline_diagnostic_not_live_rule,0.3,0.3,0.3,0.3
partial_123_aux252b_index_aus200_h1_major_partial123_003,h1_h4,Index,AUS200,H1,major,partial_123,exclude_from_guided_search,0.0,0.311727,0.129091,balanced,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\023_partial_123_aux252b_index_aus200_h1_major_partial123_003.png,aux252b_index_aus200_h1,True,,0.3117268041237109,,1.0,1.0,1.0,1.0,,not_available,0.43311280807140345,0.6025656993398909,15.485139460448028,1.3893986732675054,3.2079371641174084,15.621428571428623,241.89999999999964,776.0,558.5149999999994,401.4500000000007,142,1100,480,offline_diagnostic_not_live_rule,0.4,0.4,0.4,0.4
partial_123_aux252b_forex_audjpy_h1_major_partial123_006,h1_h4,Forex Majors,AUDJPY.r,H1,major,partial_123,exclude_from_guided_search,0.0,0.285845,0.060909,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\024_partial_123_aux252b_forex_audjpy_h1_major_partial123_006.png,aux252b_forex_audjpy_h1,True,,0.28584495769494594,,0.6603275224511356,0.6603275224511356,0.6603275224511356,0.6603275224511356,,not_available,0.37430753106752496,0.4522922169555306,10.008578781812941,1.3094774666866307,2.3100898045430553,0.2497857142857153,2.5,8.74600000000001,6.679000000000002,5.5274,67,1100,480,offline_diagnostic_not_live_rule,0.4375,0.4375,0.4375,0.4375
abc_aux252b_forex_audjpy_h1_intermediate_abc_002,h1_h4,Forex Majors,AUDJPY.r,H1,intermediate,abc,exclude_from_guided_search,0.0,0.087697,0.028182,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\025_abc_aux252b_forex_audjpy_h1_intermediate_abc_002.png,aux252b_forex_audjpy_h1,True,,0.08769723302080895,,0.8579418344518918,0.8579418344518918,0.8579418344518918,0.8579418344518918,,not_available,0.11483755053151605,0.13876325216195606,6.488217522658515,1.3094774666866307,9.782997762863486,0.11821428571428681,0.7669999999999959,8.74600000000001,6.679000000000002,5.5274,31,1100,480,offline_diagnostic_not_live_rule,0.1875,0.1875,0.1875,0.1875
abc_aux252b_metals_xagusd_h1_intermediate_abc_003,h1_h4,Metals,XAGUSD.r,H1,intermediate,abc,exclude_from_guided_search,0.0,0.180173,0.042727,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\026_abc_aux252b_metals_xagusd_h1_intermediate_abc_003.png,aux252b_metals_xagusd_h1,True,,0.18017266836903084,,0.5227032202791916,0.5227032202791916,0.5227032202791916,0.5227032202791916,,not_available,0.2846564883401168,0.4366900477445534,7.689472569370908,1.5799093775815183,2.9011238220027216,1.3488571428571408,10.372,57.56700000000001,36.436899999999994,23.751400000000032,47,1100,480,offline_diagnostic_not_live_rule,0.5,0.5,0.5,0.5
abc_aux252b_index_aus200_h1_intermediate_abc_003,h1_h4,Index,AUS200,H1,intermediate,abc,exclude_from_guided_search,0.0,0.240335,0.069091,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\027_abc_aux252b_index_aus200_h1_intermediate_abc_003.png,aux252b_index_aus200_h1,True,,0.24033505154639176,,1.0,1.0,1.0,1.0,,not_available,0.33392120175823425,0.46456594843691534,11.234939759036163,1.3893986732675054,4.160857908847185,16.599999999999973,186.5,776.0,558.5149999999994,401.4500000000007,76,1100,480,offline_diagnostic_not_live_rule,0.7,0.7,0.7,0.7
abc_aux252b_forex_audjpy_h1_intermediate_abc_005,h1_h4,Forex Majors,AUDJPY.r,H1,intermediate,abc,exclude_from_guided_search,0.0,0.171621,0.060909,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\028_abc_aux252b_forex_audjpy_h1_intermediate_abc_005.png,aux252b_forex_audjpy_h1,True,,0.1716213126000461,,1.0,1.0,1.0,1.0,,not_available,0.2247342416529427,0.27155624706010145,9.764869888475864,1.3094774666866307,5.826782145236497,0.15371428571428578,1.5010000000000048,8.74600000000001,6.679000000000002,5.5274,67,1100,480,offline_diagnostic_not_live_rule,0.5625,0.5625,0.5625,0.5625
abc_aux252b_forex_audjpy_h1_minor_abc_002,h1_h4,Forex Majors,AUDJPY.r,H1,minor,abc,exclude_from_guided_search,0.0,0.087697,0.028182,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\029_abc_aux252b_forex_audjpy_h1_minor_abc_002.png,aux252b_forex_audjpy_h1,True,,0.08769723302080895,,0.8579418344518918,0.8579418344518918,0.8579418344518918,0.8579418344518918,,not_available,0.11483755053151605,0.13876325216195606,6.488217522658515,1.3094774666866307,9.782997762863486,0.11821428571428681,0.7669999999999959,8.74600000000001,6.679000000000002,5.5274,31,1100,480,offline_diagnostic_not_live_rule,0.1875,0.1875,0.1875,0.1875
abc_aux252b_metals_xagusd_h1_minor_abc_005,h1_h4,Metals,XAGUSD.r,H1,minor,abc,exclude_from_guided_search,0.0,0.155106,0.034545,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\030_abc_aux252b_metals_xagusd_h1_minor_abc_005.png,aux252b_metals_xagusd_h1,True,,0.15510622405197425,,0.48527173913043475,0.48527173913043475,0.48527173913043475,0.48527173913043475,,not_available,0.2450537779009741,0.3759357343146084,7.971813022128686,1.579909377581518,3.1286413043478256,1.1200714285714295,8.929000000000002,57.56700000000001,36.436899999999994,23.751400000000032,38,1100,480,offline_diagnostic_not_live_rule,0.4,0.4,0.4,0.4
abc_aux252b_index_aus200_h1_minor_abc_003,h1_h4,Index,AUS200,H1,minor,abc,exclude_from_guided_search,0.0,0.240335,0.078182,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\031_abc_aux252b_index_aus200_h1_minor_abc_003.png,aux252b_index_aus200_h1,True,,0.24033505154639176,,1.0,1.0,1.0,1.0,,not_available,0.33392120175823425,0.46456594843691534,11.234939759036163,1.3893986732675054,4.160857908847185,16.599999999999973,186.5,776.0,558.5149999999994,401.4500000000007,86,1100,480,offline_diagnostic_not_live_rule,0.8,0.8,0.8,0.8
abc_aux252b_forex_audjpy_h1_minor_abc_007,h1_h4,Forex Majors,AUDJPY.r,H1,minor,abc,exclude_from_guided_search,0.0,0.091813,0.028182,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\032_abc_aux252b_forex_audjpy_h1_minor_abc_007.png,aux252b_forex_audjpy_h1,True,,0.09181340041161633,,0.6759259259259223,0.6759259259259223,0.6759259259259223,0.6759259259259223,,not_available,0.12022757897888861,0.14527626008611594,4.976538291279309,1.3094774666866307,7.361952861952855,0.1613571428571429,0.8029999999999973,8.74600000000001,6.679000000000002,5.5274,31,1100,480,offline_diagnostic_not_live_rule,0.4375,0.4375,0.4375,0.4375
abc_aux252b_forex_audjpy_h1_major_abc_001,h1_h4,Forex Majors,AUDJPY.r,H1,major,abc,exclude_from_guided_search,0.0,0.171621,0.060909,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\033_abc_aux252b_forex_audjpy_h1_major_abc_001.png,aux252b_forex_audjpy_h1,True,,0.1716213126000461,,1.0,1.0,1.0,1.0,,not_available,0.2247342416529427,0.27155624706010145,9.764869888475864,1.3094774666866307,5.826782145236497,0.15371428571428578,1.5010000000000048,8.74600000000001,6.679000000000002,5.5274,67,1100,480,offline_diagnostic_not_live_rule,0.1875,0.1875,0.1875,0.1875
abc_aux252b_metals_xagusd_h1_major_abc_002,h1_h4,Metals,XAGUSD.r,H1,major,abc,exclude_from_guided_search,0.0,0.135477,0.036364,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\034_abc_aux252b_metals_xagusd_h1_major_abc_002.png,aux252b_metals_xagusd_h1,True,,0.1354769225424289,,0.393035327319458,0.393035327319458,0.393035327319458,0.393035327319458,,not_available,0.21404126037066842,0.32835959143461,5.652326965884974,1.5799093775815183,2.9011238220027216,1.3797857142857148,7.799000000000007,57.56700000000001,36.436899999999994,23.751400000000032,40,1100,480,offline_diagnostic_not_live_rule,0.3,0.3,0.3,0.3
abc_aux252b_index_aus200_h1_major_abc_003,h1_h4,Index,AUS200,H1,major,abc,exclude_from_guided_search,0.0,0.311727,0.129091,balanced,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\035_abc_aux252b_index_aus200_h1_major_abc_003.png,aux252b_index_aus200_h1,True,,0.3117268041237109,,1.0,1.0,1.0,1.0,,not_available,0.43311280807140345,0.6025656993398909,15.485139460448028,1.3893986732675054,3.2079371641174084,15.621428571428623,241.89999999999964,776.0,558.5149999999994,401.4500000000007,142,1100,480,offline_diagnostic_not_live_rule,0.4,0.4,0.4,0.4
abc_aux252b_forex_audjpy_h1_major_abc_006,h1_h4,Forex Majors,AUDJPY.r,H1,major,abc,exclude_from_guided_search,0.0,0.285845,0.060909,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\036_abc_aux252b_forex_audjpy_h1_major_abc_006.png,aux252b_forex_audjpy_h1,True,,0.28584495769494594,,0.6603275224511356,0.6603275224511356,0.6603275224511356,0.6603275224511356,,not_available,0.37430753106752496,0.4522922169555306,10.008578781812941,1.3094774666866307,2.3100898045430553,0.2497857142857153,2.5,8.74600000000001,6.679000000000002,5.5274,67,1100,480,offline_diagnostic_not_live_rule,0.4375,0.4375,0.4375,0.4375
near_miss_aux252b_forex_audjpy_h1_intermediate_impulse_005,h1_h4,Forex Majors,AUDJPY.r,H1,intermediate,near_miss,exclude_from_guided_search,0.0,0.183855,0.095455,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\037_near_miss_aux252b_forex_audjpy_h1_intermediate_impulse_005.png,aux252b_forex_audjpy_h1,True,,0.1838554767893897,,1.0,1.0,1.0,1.0,,not_available,0.24075460398263268,0.290914353945798,6.9804651162791,1.3094774666866307,5.439054726368151,0.23035714285714246,1.608000000000004,8.74600000000001,6.679000000000002,5.5274,105,1100,480,offline_diagnostic_not_live_rule,0.75,0.75,0.75,0.75
near_miss_aux252b_metals_xagusd_h1_intermediate_impulse_003,h1_h4,Metals,XAGUSD.r,H1,intermediate,near_miss,exclude_from_guided_search,0.0,0.180173,0.060909,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\038_near_miss_aux252b_metals_xagusd_h1_intermediate_impulse_003.png,aux252b_metals_xagusd_h1,True,,0.18017266836903084,,0.5227032202791916,0.5227032202791916,0.5227032202791916,0.5227032202791916,,not_available,0.2846564883401168,0.4366900477445534,7.6752471060838205,1.5799093775815183,2.9011238220027216,1.3513571428571447,10.372,57.56700000000001,36.436899999999994,23.751400000000032,67,1100,480,offline_diagnostic_not_live_rule,0.5,0.5,0.5,0.5
near_miss_aux252b_index_aus200_h1_intermediate_impulse_003,h1_h4,Index,AUS200,H1,intermediate,near_miss,exclude_from_guided_search,0.0,0.240335,0.086364,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\039_near_miss_aux252b_index_aus200_h1_intermediate_impulse_003.png,aux252b_index_aus200_h1,True,,0.24033505154639176,,1.0,1.0,1.0,1.0,,not_available,0.33392120175823425,0.46456594843691534,12.805296714075551,1.3893986732675054,4.160857908847185,14.564285714285688,186.5,776.0,558.5149999999994,401.4500000000007,95,1100,480,offline_diagnostic_not_live_rule,0.7,0.7,0.7,0.7
near_miss_aux252b_forex_audjpy_h1_minor_impulse_009,h1_h4,Forex Majors,AUDJPY.r,H1,minor,near_miss,exclude_from_guided_search,0.0,0.114109,0.04,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\040_near_miss_aux252b_forex_audjpy_h1_minor_impulse_009.png,aux252b_forex_audjpy_h1,True,,0.11410930711182296,,0.664890073284478,0.664890073284478,0.664890073284478,0.664890073284478,,not_available,0.14942356640215668,0.18055505300864866,8.311719214753104,1.309477466686631,5.826782145236496,0.1200714285714294,0.9980000000000047,8.74600000000001,6.679000000000002,5.5274,44,1100,480,offline_diagnostic_not_live_rule,0.625,0.625,0.625,0.625
near_miss_aux252b_metals_xagusd_h1_minor_impulse_012,h1_h4,Metals,XAGUSD.r,H1,minor,near_miss,exclude_from_guided_search,0.0,0.125159,0.032727,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\041_near_miss_aux252b_metals_xagusd_h1_minor_impulse_012.png,aux252b_metals_xagusd_h1,True,,0.12515851095245537,,0.3559255051128785,0.3559255051128785,0.3559255051128785,0.3559255051128785,,not_available,0.19773910513792337,0.3033505393366281,6.390648758236202,1.579909377581518,2.8437978560490054,1.1274285714285688,7.204999999999998,57.56700000000001,36.436899999999994,23.751400000000032,36,1100,480,offline_diagnostic_not_live_rule,0.2,0.2,0.2,0.2
near_miss_aux252b_index_aus200_h1_minor_impulse_003,h1_h4,Index,AUS200,H1,minor,near_miss,exclude_from_guided_search,0.0,0.240335,0.095455,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\042_near_miss_aux252b_index_aus200_h1_minor_impulse_003.png,aux252b_index_aus200_h1,True,,0.24033505154639176,,1.0,1.0,1.0,1.0,,not_available,0.33392120175823425,0.46456594843691534,12.805296714075551,1.3893986732675054,4.160857908847185,14.564285714285688,186.5,776.0,558.5149999999994,401.4500000000007,105,1100,480,offline_diagnostic_not_live_rule,0.8,0.8,0.8,0.8
near_miss_aux252b_forex_audjpy_h1_major_impulse_019,h1_h4,Forex Majors,AUDJPY.r,H1,major,near_miss,exclude_from_guided_search,0.0,0.341756,0.086364,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\043_near_miss_aux252b_forex_audjpy_h1_major_impulse_019.png,aux252b_forex_audjpy_h1,True,,0.3417562314200779,,0.7615286624203811,0.5368175287356318,0.5368175287356318,0.5368175287356318,,not_available,0.4475220841443335,0.5407605745920332,10.22629521016623,1.3094774666866307,1.5707614942528718,0.2922857142857132,2.9890000000000043,8.74600000000001,6.679000000000002,5.5274,95,1100,480,offline_diagnostic_not_live_rule,0.875,0.875,0.875,0.875
near_miss_aux252b_metals_xagusd_h1_major_impulse_002,h1_h4,Metals,XAGUSD.r,H1,major,near_miss,exclude_from_guided_search,0.0,0.15257,0.065455,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\044_near_miss_aux252b_metals_xagusd_h1_major_impulse_002.png,aux252b_metals_xagusd_h1,True,,0.15257004881268782,,0.4217122005089548,0.4217122005089548,0.4217122005089548,0.4217122005089548,,not_available,0.24104685085723546,0.3697887282433873,12.700061970667198,1.579909377581518,2.764056273107025,0.6915714285714297,8.783000000000001,57.56700000000001,36.436899999999994,23.751400000000032,72,1100,480,offline_diagnostic_not_live_rule,0.6,0.6,0.6,0.6
near_miss_aux252b_index_aus200_h1_major_impulse_007,h1_h4,Index,AUS200,H1,major,near_miss,exclude_from_guided_search,0.0,0.325644,0.120909,balanced,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\045_near_miss_aux252b_index_aus200_h1_major_impulse_007.png,aux252b_index_aus200_h1,True,,0.32564432989690584,,1.0,0.8040089086859672,0.8040089086859672,0.8040089086859672,,not_available,0.4524497999158468,0.6294681778552708,10.966522008679481,1.3893986732675052,2.4689786827871516,23.042857142857038,252.6999999999989,776.0,558.5149999999994,401.4500000000007,133,1100,480,offline_diagnostic_not_live_rule,0.8,0.8,0.8,0.8
hard_invalid_aux252b_forex_audjpy_h1_intermediate_impulse_001,h1_h4,Forex Majors,AUDJPY.r,H1,intermediate,hard_invalid,exclude_from_guided_search,0.0,0.12863,0.044545,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\046_hard_invalid_aux252b_forex_audjpy_h1_intermediate_impulse_001.png,aux252b_forex_audjpy_h1,True,,0.1286302309627257,,1.0,1.0,1.0,1.0,,not_available,0.16843838898038624,0.2035314976299888,5.723110465116289,1.3094774666866307,7.77422222222223,0.19657142857142823,1.125,8.74600000000001,6.679000000000002,5.5274,49,1100,480,offline_diagnostic_not_live_rule,0.375,0.375,0.375,0.375
hard_invalid_aux252b_metals_xagusd_h1_intermediate_impulse_001,h1_h4,Metals,XAGUSD.r,H1,intermediate,hard_invalid,exclude_from_guided_search,9.0,0.344694,0.091818,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\047_hard_invalid_aux252b_metals_xagusd_h1_intermediate_impulse_001.png,aux252b_metals_xagusd_h1,True,,0.3446940087202738,,1.0,1.0,1.0,1.0,,not_available,0.5445852967733261,0.8354454895290373,14.710972251641627,1.579909377581518,2.901123822002721,1.3488571428571408,19.843000000000004,57.56700000000001,36.436899999999994,23.751400000000032,101,1100,480,offline_diagnostic_not_live_rule,1.0,1.0,1.0,1.0
hard_invalid_aux252b_index_aus200_h1_intermediate_impulse_001,h1_h4,Index,AUS200,H1,intermediate,hard_invalid,exclude_from_guided_search,9.0,0.240335,0.095455,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\048_hard_invalid_aux252b_index_aus200_h1_intermediate_impulse_001.png,aux252b_index_aus200_h1,True,,0.24033505154639176,,1.0,1.0,1.0,1.0,,not_available,0.33392120175823425,0.46456594843691534,11.234939759036163,1.3893986732675054,4.160857908847185,16.599999999999973,186.5,776.0,558.5149999999994,401.4500000000007,105,1100,480,offline_diagnostic_not_live_rule,0.7,0.7,0.7,0.7
hard_invalid_aux252b_forex_audjpy_h1_minor_impulse_001,h1_h4,Forex Majors,AUDJPY.r,H1,minor,hard_invalid,exclude_from_guided_search,0.0,0.12863,0.044545,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\049_hard_invalid_aux252b_forex_audjpy_h1_minor_impulse_001.png,aux252b_forex_audjpy_h1,True,,0.1286302309627257,,1.0,1.0,1.0,1.0,,not_available,0.16843838898038624,0.2035314976299888,5.723110465116289,1.3094774666866307,7.77422222222223,0.19657142857142823,1.125,8.74600000000001,6.679000000000002,5.5274,49,1100,480,offline_diagnostic_not_live_rule,0.875,0.875,0.875,0.875
