case_id,symbol,market_group,timeframe,segment_order,segment_label,start_label,end_label,start_time,end_time,start_price,end_price,segment_kind
weavecount_screener_h1_h4_v1|EURUSD.r|H4|W3?|2026-06-08 08:00:00,EURUSD.r,Forex Majors,H4,0,W1 previa,origen,W1,2026-05-27 12:00:00,2026-06-04 00:00:00,1.1661,1.15938,previous
weavecount_screener_h1_h4_v1|EURUSD.r|H4|W3?|2026-06-08 08:00:00,EURUSD.r,Forex Majors,H4,1,W2 previa,W1,W2,2026-06-04 00:00:00,2026-06-05 12:00:00,1.15938,1.16443,previous
weavecount_screener_h1_h4_v1|EURUSD.r|H4|W3?|2026-06-08 08:00:00,EURUSD.r,Forex Majors,H4,2,W3? actual,W2,W3?,2026-06-05 12:00:00,2026-06-08 08:00:00,1.16443,1.15082,current
weavecount_screener_h1_h4_v1|GBPAUD.r|H1|W5|2026-06-08 14:00:00,GBPAUD.r,Forex Majors,H1,0,W1 previa,origen,W1,2026-06-03 00:00:00,2026-06-04 15:00:00,1.87305,1.88464,previous
weavecount_screener_h1_h4_v1|GBPAUD.r|H1|W5|2026-06-08 14:00:00,GBPAUD.r,Forex Majors,H1,1,W2 previa,W1,W2,2026-06-04 15:00:00,2026-06-05 00:00:00,1.88464,1.87694,previous
weavecount_screener_h1_h4_v1|GBPAUD.r|H1|W5|2026-06-08 14:00:00,GBPAUD.r,Forex Majors,H1,2,W3 previa,W2,W3,2026-06-05 00:00:00,2026-06-05 17:00:00,1.87694,1.89371,previous
weavecount_screener_h1_h4_v1|GBPAUD.r|H1|W5|2026-06-08 14:00:00,GBPAUD.r,Forex Majors,H1,3,W4 previa,W3,W4,2026-06-05 17:00:00,2026-06-05 23:00:00,1.89371,1.88683,previous
weavecount_screener_h1_h4_v1|GBPAUD.r|H1|W5|2026-06-08 14:00:00,GBPAUD.r,Forex Majors,H1,4,W5 actual,W4,W5,2026-06-05 23:00:00,2026-06-08 08:00:00,1.88683,1.89451,current
weavecount_screener_h1_h4_v1|GBPAUD.r|H4|W3?|2026-06-08 08:00:00,GBPAUD.r,Forex Majors,H4,0,W1 previa,origen,W1,2026-05-29 20:00:00,2026-06-01 16:00:00,1.86915,1.88154,previous
weavecount_screener_h1_h4_v1|GBPAUD.r|H4|W3?|2026-06-08 08:00:00,GBPAUD.r,Forex Majors,H4,1,W2 previa,W1,W2,2026-06-01 16:00:00,2026-06-03 00:00:00,1.88154,1.87305,previous
weavecount_screener_h1_h4_v1|GBPAUD.r|H4|W3?|2026-06-08 08:00:00,GBPAUD.r,Forex Majors,H4,2,W3? actual,W2,W3?,2026-06-03 00:00:00,2026-06-04 12:00:00,1.87305,1.88464,current
weavecount_screener_h1_h4_v1|GBPCAD.r|H1|W2?|2026-06-08 14:00:00,GBPCAD.r,Forex Majors,H1,0,W1 previa,origen,W1,2026-06-05 13:00:00,2026-06-08 00:00:00,1.87035,1.85393,previous
weavecount_screener_h1_h4_v1|GBPCAD.r|H1|W2?|2026-06-08 14:00:00,GBPCAD.r,Forex Majors,H1,1,W2? actual,W1,W2?,2026-06-08 00:00:00,2026-06-08 07:00:00,1.85393,1.8608,current
weavecount_screener_h1_h4_v1|GBPCAD.r|H4|W4?|2026-06-08 08:00:00,GBPCAD.r,Forex Majors,H4,0,W1 previa,origen,W1,2026-05-28 00:00:00,2026-05-29 16:00:00,1.84884,1.85867,previous
