case_id,symbol,market_group,timeframe,point_order,point_label,point_time,point_price,point_kind,pivot_type,structural_pivot_id
weavecount_screener_h1_h4_v1|CHFJPY.r|H1|W5|2026-06-08 14:00:00,CHFJPY.r,Forex Majors,H1,4,W4,2026-06-08 04:00:00,201.493,pivot,high,58
weavecount_screener_h1_h4_v1|CHFJPY.r|H1|W5|2026-06-08 14:00:00,CHFJPY.r,Forex Majors,H1,5,W5,2026-06-08 11:00:00,200.329,current,low,59
weavecount_screener_h1_h4_v1|CHFJPY.r|H4|W1?|2026-06-08 08:00:00,CHFJPY.r,Forex Majors,H4,0,origen,2026-05-29 16:00:00,204.201,pivot,high,80
weavecount_screener_h1_h4_v1|CHFJPY.r|H4|W1?|2026-06-08 08:00:00,CHFJPY.r,Forex Majors,H4,1,W1?,2026-06-04 00:00:00,201.754,current,low,81
weavecount_screener_h1_h4_v1|EURAUD.r|H1|W4?|2026-06-08 14:00:00,EURAUD.r,Forex Majors,H1,0,origen,2026-06-03 00:00:00,1.6177899999999998,pivot,low,49
weavecount_screener_h1_h4_v1|EURAUD.r|H1|W4?|2026-06-08 14:00:00,EURAUD.r,Forex Majors,H1,1,W1,2026-06-04 13:00:00,1.63042,pivot,high,50
weavecount_screener_h1_h4_v1|EURAUD.r|H1|W4?|2026-06-08 14:00:00,EURAUD.r,Forex Majors,H1,2,W2,2026-06-05 00:00:00,1.62465,pivot,low,51
weavecount_screener_h1_h4_v1|EURAUD.r|H1|W4?|2026-06-08 14:00:00,EURAUD.r,Forex Majors,H1,3,W3,2026-06-08 00:00:00,1.63773,pivot,high,52
weavecount_screener_h1_h4_v1|EURAUD.r|H1|W4?|2026-06-08 14:00:00,EURAUD.r,Forex Majors,H1,4,W4?,2026-06-08 14:00:00,1.6318,latest,,
weavecount_screener_h1_h4_v1|EURAUD.r|H4|W1?|2026-06-08 08:00:00,EURAUD.r,Forex Majors,H4,0,origen,2026-06-03 00:00:00,1.6177899999999998,pivot,low,66
weavecount_screener_h1_h4_v1|EURAUD.r|H4|W1?|2026-06-08 08:00:00,EURAUD.r,Forex Majors,H4,1,W1?,2026-06-04 12:00:00,1.63042,current,high,67
weavecount_screener_h1_h4_v1|EURCAD.r|H1|W3?|2026-06-08 14:00:00,EURCAD.r,Forex Majors,H1,0,origen,2026-06-04 15:00:00,1.61772,pivot,high,51
