candidate_id,source_scope,resolved_market_group,symbol,timeframe,swing_degree,review_category,phase257_policy_bucket,phase257_score,prominence_vs_window,duration_vs_window,relative_structure_size,scale_fit_label,prominence_policy_label,chart_path,example_id,metrics_available,metrics_unavailable_reason,visual_window_prominence,last_n_bars_prominence_120,last_n_bars_prominence_240,last_n_bars_prominence_480,last_n_bars_prominence_960,last_n_bars_prominence_primary,major_context_prominence,major_context_status,robust_window_prominence_p05_p95,robust_window_prominence_p10_p90,atr_normalized_count_size,robust_improvement_ratio_p05_p95,last_n_improvement_ratio,atr_14_at_end,count_window_range_recomputed,visible_window_range_recomputed,robust_window_range_p05_p95,robust_window_range_p10_p90,count_bars_recomputed,visible_window_bars_recomputed,last_n_primary,offline_metric_note,group_percentile_prominence,symbol_percentile_prominence,group_percentile_robust_prominence,symbol_percentile_robust_prominence,direction,phase256_policy_bucket,phase256_score,phase256_prominence_action,phase256_ready_for_expansion,phase256_adjustment_reason,context_must_not_rescue_bad_count,ema_htf_policy_label,ewo_policy_label,phase257_policy_warnings,phase257_policy_reasons,diagnostic_only,expansion_origin,phase256_policy_bucket_exact,phase256_score_exact,phase256_prominence_action_exact,phase256_ready_for_expansion_exact,phase256_policy_source,symbol_timeframe_degree_family_size,group_timeframe_degree_family_size,percentile_scope_used,robust_prominence_percentile,percentile_family_size,percentile_confidence
partial_123_aux252b_index_aus200_h1_minor_partial123_007,h1_h4,Index,AUS200,H1,minor,partial_123,exclude_from_guided_search,0.0,0.119974,0.027273,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\019_partial_123_aux252b_index_aus200_h1_minor_partial123_007.png,aux252b_index_aus200_h1,True,,0.1199742268041241,,0.4676042189854354,0.4676042189854354,0.4676042189854354,0.4676042189854354,,not_available,0.1666920315479449,0.2319093286835227,5.069622714896941,1.3893986732675057,3.897538925163228,18.36428571428574,93.10000000000036,776.0,558.5149999999994,401.4500000000007,30,1100,480.0,offline_diagnostic_not_live_rule,0.2,0.2,0.2,0.2,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,relative_wave_role_support,"partial_123_is_provisional_context_only; H1/H4 is auxiliary, not primary; minor is substructure; H1/H4 profile match=no; visual_status=not_usable; context_must_not_rescue_bad_count",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,symbol_timeframe_degree,0.2,5,good
partial_123_aux252b_forex_audjpy_h1_minor_partial123_007,h1_h4,Forex Majors,AUDJPY.r,H1,minor,partial_123,exclude_from_guided_search,0.0,0.091813,0.028182,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\020_partial_123_aux252b_forex_audjpy_h1_minor_partial123_007.png,aux252b_forex_audjpy_h1,True,,0.0918134004116163,,0.6759259259259223,0.6759259259259223,0.6759259259259223,0.6759259259259223,,not_available,0.1202275789788886,0.1452762600861159,4.976538291279309,1.309477466686631,7.361952861952855,0.1613571428571429,0.8029999999999973,8.74600000000001,6.679000000000002,5.5274,31,1100,480.0,offline_diagnostic_not_live_rule,0.4375,0.4375,0.4375,0.4375,bearish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_correction_context,relative_wave_role_support,"partial_123_is_provisional_context_only; H1/H4 is auxiliary, not primary; minor is substructure; H1/H4 profile match=no; visual_status=not_usable; htf_conflict_warning; context_must_not_rescue_bad_count",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,8,8,symbol_timeframe_degree,0.4375,8,good
partial_123_aux252b_forex_audjpy_h1_major_partial123_001,h1_h4,Forex Majors,AUDJPY.r,H1,major,partial_123,exclude_from_guided_search,0.0,0.171621,0.060909,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\021_partial_123_aux252b_forex_audjpy_h1_major_partial123_001.png,aux252b_forex_audjpy_h1,True,,0.1716213126000461,,1.0,1.0,1.0,1.0,,not_available,0.2247342416529427,0.2715562470601014,9.764869888475864,1.309477466686631,5.826782145236497,0.1537142857142857,1.5010000000000048,8.74600000000001,6.679000000000002,5.5274,67,1100,480.0,offline_diagnostic_not_live_rule,0.1875,0.1875,0.1875,0.1875,bearish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_correction_context,relative_wave_role_support,"partial_123_is_provisional_context_only; H1/H4 is auxiliary, not primary; major is higher-degree context; H1/H4 profile match=no; visual_status=not_usable; htf_conflict_warning; context_must_not_rescue_bad_count",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,8,8,symbol_timeframe_degree,0.1875,8,good
partial_123_aux252b_metals_xagusd_h1_major_partial123_002,h1_h4,Metals,XAGUSD.r,H1,major,partial_123,exclude_from_guided_search,0.0,0.135477,0.036364,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\022_partial_123_aux252b_metals_xagusd_h1_major_partial123_002.png,aux252b_metals_xagusd_h1,True,,0.1354769225424289,,0.393035327319458,0.393035327319458,0.393035327319458,0.393035327319458,,not_available,0.2140412603706684,0.32835959143461,5.652326965884974,1.5799093775815185,2.9011238220027216,1.3797857142857148,7.799000000000007,57.56700000000001,36.4369,23.751400000000032,40,1100,480.0,offline_diagnostic_not_live_rule,0.3,0.3,0.3,0.3,bearish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_correction_context,relative_wave_role_support,"partial_123_is_provisional_context_only; H1/H4 is auxiliary, not primary; major is higher-degree context; H1/H4 profile match=no; visual_status=not_usable; price_inside_ema_band_adds_ambiguity; htf_conflict_warning; context_must_not_rescue_bad_count",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,symbol_timeframe_degree,0.3,5,good
partial_123_aux252b_index_aus200_h1_major_partial123_003,h1_h4,Index,AUS200,H1,major,partial_123,exclude_from_guided_search,0.0,0.311727,0.129091,balanced,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\023_partial_123_aux252b_index_aus200_h1_major_partial123_003.png,aux252b_index_aus200_h1,True,,0.3117268041237109,,1.0,1.0,1.0,1.0,,not_available,0.4331128080714034,0.6025656993398909,15.485139460448028,1.3893986732675054,3.2079371641174084,15.621428571428623,241.89999999999964,776.0,558.5149999999994,401.4500000000007,142,1100,480.0,offline_diagnostic_not_live_rule,0.4,0.4,0.4,0.4,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,relative_wave_role_support,"partial_123_is_provisional_context_only; H1/H4 is auxiliary, not primary; major is higher-degree context; H1/H4 profile match=no; visual_status=not_usable; context_must_not_rescue_bad_count",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,symbol_timeframe_degree,0.4,5,good
partial_123_aux252b_forex_audjpy_h1_major_partial123_006,h1_h4,Forex Majors,AUDJPY.r,H1,major,partial_123,exclude_from_guided_search,0.0,0.285845,0.060909,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\024_partial_123_aux252b_forex_audjpy_h1_major_partial123_006.png,aux252b_forex_audjpy_h1,True,,0.2858449576949459,,0.6603275224511356,0.6603275224511356,0.6603275224511356,0.6603275224511356,,not_available,0.3743075310675249,0.4522922169555306,10.00857878181294,1.309477466686631,2.310089804543056,0.2497857142857153,2.5,8.74600000000001,6.679000000000002,5.5274,67,1100,480.0,offline_diagnostic_not_live_rule,0.4375,0.4375,0.4375,0.4375,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,relative_wave_role_support,"partial_123_is_provisional_context_only; H1/H4 is auxiliary, not primary; major is higher-degree context; H1/H4 profile match=no; visual_status=not_usable; context_must_not_rescue_bad_count",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,8,8,symbol_timeframe_degree,0.4375,8,good
abc_aux252b_forex_audjpy_h1_intermediate_abc_002,h1_h4,Forex Majors,AUDJPY.r,H1,intermediate,abc,exclude_from_guided_search,0.0,0.087697,0.028182,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\025_abc_aux252b_forex_audjpy_h1_intermediate_abc_002.png,aux252b_forex_audjpy_h1,True,,0.0876972330208089,,0.8579418344518918,0.8579418344518918,0.8579418344518918,0.8579418344518918,,not_available,0.114837550531516,0.138763252161956,6.488217522658515,1.309477466686631,9.782997762863486,0.1182142857142868,0.7669999999999959,8.74600000000001,6.679000000000002,5.5274,31,1100,480.0,offline_diagnostic_not_live_rule,0.1875,0.1875,0.1875,0.1875,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,relative_wave_role_support,"abc_requires_parent_context; H1/H4 is auxiliary, not primary; H1/H4 profile match=no; visual_status=not_usable; context_must_not_rescue_bad_count",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,8,8,symbol_timeframe_degree,0.1875,8,good
abc_aux252b_metals_xagusd_h1_intermediate_abc_003,h1_h4,Metals,XAGUSD.r,H1,intermediate,abc,exclude_from_guided_search,0.0,0.180173,0.042727,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\026_abc_aux252b_metals_xagusd_h1_intermediate_abc_003.png,aux252b_metals_xagusd_h1,True,,0.1801726683690308,,0.5227032202791916,0.5227032202791916,0.5227032202791916,0.5227032202791916,,not_available,0.2846564883401168,0.4366900477445534,7.689472569370908,1.5799093775815185,2.9011238220027216,1.3488571428571408,10.372,57.56700000000001,36.4369,23.751400000000032,47,1100,480.0,offline_diagnostic_not_live_rule,0.5,0.5,0.5,0.5,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,relative_wave_role_support,"abc_requires_parent_context; H1/H4 is auxiliary, not primary; H1/H4 profile match=no; visual_status=not_usable; context_must_not_rescue_bad_count",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,symbol_timeframe_degree,0.5,5,good
abc_aux252b_index_aus200_h1_intermediate_abc_003,h1_h4,Index,AUS200,H1,intermediate,abc,exclude_from_guided_search,0.0,0.240335,0.069091,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\027_abc_aux252b_index_aus200_h1_intermediate_abc_003.png,aux252b_index_aus200_h1,True,,0.2403350515463917,,1.0,1.0,1.0,1.0,,not_available,0.3339212017582342,0.4645659484369153,11.234939759036164,1.3893986732675054,4.160857908847185,16.599999999999973,186.5,776.0,558.5149999999994,401.4500000000007,76,1100,480.0,offline_diagnostic_not_live_rule,0.7,0.7,0.7,0.7,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,relative_wave_role_support,"abc_requires_parent_context; H1/H4 is auxiliary, not primary; H1/H4 profile match=no; visual_status=not_usable; context_must_not_rescue_bad_count",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,symbol_timeframe_degree,0.7,5,good
abc_aux252b_forex_audjpy_h1_intermediate_abc_005,h1_h4,Forex Majors,AUDJPY.r,H1,intermediate,abc,exclude_from_guided_search,0.0,0.171621,0.060909,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\028_abc_aux252b_forex_audjpy_h1_intermediate_abc_005.png,aux252b_forex_audjpy_h1,True,,0.1716213126000461,,1.0,1.0,1.0,1.0,,not_available,0.2247342416529427,0.2715562470601014,9.764869888475864,1.309477466686631,5.826782145236497,0.1537142857142857,1.5010000000000048,8.74600000000001,6.679000000000002,5.5274,67,1100,480.0,offline_diagnostic_not_live_rule,0.5625,0.5625,0.5625,0.5625,bearish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_correction_context,relative_wave_role_support,"abc_requires_parent_context; H1/H4 is auxiliary, not primary; H1/H4 profile match=no; visual_status=not_usable; htf_conflict_warning; context_must_not_rescue_bad_count",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,8,8,symbol_timeframe_degree,0.5625,8,good
abc_aux252b_forex_audjpy_h1_minor_abc_002,h1_h4,Forex Majors,AUDJPY.r,H1,minor,abc,exclude_from_guided_search,0.0,0.087697,0.028182,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\029_abc_aux252b_forex_audjpy_h1_minor_abc_002.png,aux252b_forex_audjpy_h1,True,,0.0876972330208089,,0.8579418344518918,0.8579418344518918,0.8579418344518918,0.8579418344518918,,not_available,0.114837550531516,0.138763252161956,6.488217522658515,1.309477466686631,9.782997762863486,0.1182142857142868,0.7669999999999959,8.74600000000001,6.679000000000002,5.5274,31,1100,480.0,offline_diagnostic_not_live_rule,0.1875,0.1875,0.1875,0.1875,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,relative_wave_role_support,"abc_requires_parent_context; H1/H4 is auxiliary, not primary; minor is substructure; H1/H4 profile match=no; visual_status=not_usable; context_must_not_rescue_bad_count",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,8,8,symbol_timeframe_degree,0.1875,8,good
abc_aux252b_metals_xagusd_h1_minor_abc_005,h1_h4,Metals,XAGUSD.r,H1,minor,abc,exclude_from_guided_search,0.0,0.155106,0.034545,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\030_abc_aux252b_metals_xagusd_h1_minor_abc_005.png,aux252b_metals_xagusd_h1,True,,0.1551062240519742,,0.4852717391304347,0.4852717391304347,0.4852717391304347,0.4852717391304347,,not_available,0.2450537779009741,0.3759357343146084,7.971813022128686,1.579909377581518,3.1286413043478256,1.1200714285714295,8.929000000000002,57.56700000000001,36.4369,23.751400000000032,38,1100,480.0,offline_diagnostic_not_live_rule,0.4,0.4,0.4,0.4,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,relative_wave_role_support,"abc_requires_parent_context; H1/H4 is auxiliary, not primary; minor is substructure; H1/H4 profile match=no; visual_status=not_usable; context_must_not_rescue_bad_count",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,symbol_timeframe_degree,0.4,5,good
abc_aux252b_index_aus200_h1_minor_abc_003,h1_h4,Index,AUS200,H1,minor,abc,exclude_from_guided_search,0.0,0.240335,0.078182,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\031_abc_aux252b_index_aus200_h1_minor_abc_003.png,aux252b_index_aus200_h1,True,,0.2403350515463917,,1.0,1.0,1.0,1.0,,not_available,0.3339212017582342,0.4645659484369153,11.234939759036164,1.3893986732675054,4.160857908847185,16.599999999999973,186.5,776.0,558.5149999999994,401.4500000000007,86,1100,480.0,offline_diagnostic_not_live_rule,0.8,0.8,0.8,0.8,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,relative_wave_role_support,"abc_requires_parent_context; H1/H4 is auxiliary, not primary; minor is substructure; H1/H4 profile match=no; visual_status=not_usable; context_must_not_rescue_bad_count",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,symbol_timeframe_degree,0.8,5,good
abc_aux252b_forex_audjpy_h1_minor_abc_007,h1_h4,Forex Majors,AUDJPY.r,H1,minor,abc,exclude_from_guided_search,0.0,0.091813,0.028182,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\032_abc_aux252b_forex_audjpy_h1_minor_abc_007.png,aux252b_forex_audjpy_h1,True,,0.0918134004116163,,0.6759259259259223,0.6759259259259223,0.6759259259259223,0.6759259259259223,,not_available,0.1202275789788886,0.1452762600861159,4.976538291279309,1.309477466686631,7.361952861952855,0.1613571428571429,0.8029999999999973,8.74600000000001,6.679000000000002,5.5274,31,1100,480.0,offline_diagnostic_not_live_rule,0.4375,0.4375,0.4375,0.4375,bearish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_correction_context,relative_wave_role_support,"abc_requires_parent_context; H1/H4 is auxiliary, not primary; minor is substructure; H1/H4 profile match=no; visual_status=not_usable; htf_conflict_warning; context_must_not_rescue_bad_count",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,8,8,symbol_timeframe_degree,0.4375,8,good
abc_aux252b_forex_audjpy_h1_major_abc_001,h1_h4,Forex Majors,AUDJPY.r,H1,major,abc,exclude_from_guided_search,0.0,0.171621,0.060909,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\033_abc_aux252b_forex_audjpy_h1_major_abc_001.png,aux252b_forex_audjpy_h1,True,,0.1716213126000461,,1.0,1.0,1.0,1.0,,not_available,0.2247342416529427,0.2715562470601014,9.764869888475864,1.309477466686631,5.826782145236497,0.1537142857142857,1.5010000000000048,8.74600000000001,6.679000000000002,5.5274,67,1100,480.0,offline_diagnostic_not_live_rule,0.1875,0.1875,0.1875,0.1875,bearish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_correction_context,relative_wave_role_support,"abc_requires_parent_context; H1/H4 is auxiliary, not primary; major is higher-degree context; H1/H4 profile match=no; visual_status=not_usable; htf_conflict_warning; context_must_not_rescue_bad_count",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,8,8,symbol_timeframe_degree,0.1875,8,good
abc_aux252b_metals_xagusd_h1_major_abc_002,h1_h4,Metals,XAGUSD.r,H1,major,abc,exclude_from_guided_search,0.0,0.135477,0.036364,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\034_abc_aux252b_metals_xagusd_h1_major_abc_002.png,aux252b_metals_xagusd_h1,True,,0.1354769225424289,,0.393035327319458,0.393035327319458,0.393035327319458,0.393035327319458,,not_available,0.2140412603706684,0.32835959143461,5.652326965884974,1.5799093775815185,2.9011238220027216,1.3797857142857148,7.799000000000007,57.56700000000001,36.4369,23.751400000000032,40,1100,480.0,offline_diagnostic_not_live_rule,0.3,0.3,0.3,0.3,bearish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_correction_context,relative_wave_role_support,"abc_requires_parent_context; H1/H4 is auxiliary, not primary; major is higher-degree context; H1/H4 profile match=no; visual_status=not_usable; price_inside_ema_band_adds_ambiguity; htf_conflict_warning; context_must_not_rescue_bad_count",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,symbol_timeframe_degree,0.3,5,good
abc_aux252b_index_aus200_h1_major_abc_003,h1_h4,Index,AUS200,H1,major,abc,exclude_from_guided_search,0.0,0.311727,0.129091,balanced,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\035_abc_aux252b_index_aus200_h1_major_abc_003.png,aux252b_index_aus200_h1,True,,0.3117268041237109,,1.0,1.0,1.0,1.0,,not_available,0.4331128080714034,0.6025656993398909,15.485139460448028,1.3893986732675054,3.2079371641174084,15.621428571428623,241.89999999999964,776.0,558.5149999999994,401.4500000000007,142,1100,480.0,offline_diagnostic_not_live_rule,0.4,0.4,0.4,0.4,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,relative_wave_role_support,"abc_requires_parent_context; H1/H4 is auxiliary, not primary; major is higher-degree context; H1/H4 profile match=no; visual_status=not_usable; context_must_not_rescue_bad_count",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,symbol_timeframe_degree,0.4,5,good
abc_aux252b_forex_audjpy_h1_major_abc_006,h1_h4,Forex Majors,AUDJPY.r,H1,major,abc,exclude_from_guided_search,0.0,0.285845,0.060909,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\036_abc_aux252b_forex_audjpy_h1_major_abc_006.png,aux252b_forex_audjpy_h1,True,,0.2858449576949459,,0.6603275224511356,0.6603275224511356,0.6603275224511356,0.6603275224511356,,not_available,0.3743075310675249,0.4522922169555306,10.00857878181294,1.309477466686631,2.310089804543056,0.2497857142857153,2.5,8.74600000000001,6.679000000000002,5.5274,67,1100,480.0,offline_diagnostic_not_live_rule,0.4375,0.4375,0.4375,0.4375,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,relative_wave_role_support,"abc_requires_parent_context; H1/H4 is auxiliary, not primary; major is higher-degree context; H1/H4 profile match=no; visual_status=not_usable; context_must_not_rescue_bad_count",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,8,8,symbol_timeframe_degree,0.4375,8,good
near_miss_aux252b_forex_audjpy_h1_intermediate_impulse_005,h1_h4,Forex Majors,AUDJPY.r,H1,intermediate,near_miss,exclude_from_guided_search,0.0,0.183855,0.095455,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\037_near_miss_aux252b_forex_audjpy_h1_intermediate_impulse_005.png,aux252b_forex_audjpy_h1,True,,0.1838554767893897,,1.0,1.0,1.0,1.0,,not_available,0.2407546039826326,0.290914353945798,6.9804651162791,1.309477466686631,5.439054726368151,0.2303571428571424,1.608000000000004,8.74600000000001,6.679000000000002,5.5274,105,1100,480.0,offline_diagnostic_not_live_rule,0.75,0.75,0.75,0.75,bearish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,False,ema_htf_misleading_warning,momentum_context_only,"near_miss_not_primary_profile; H1/H4 is auxiliary, not primary; H1/H4 profile match=no; visual_status=not_usable; EWO supports momentum but not full wave role; htf_conflict_warning",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,8,8,symbol_timeframe_degree,0.75,8,good
near_miss_aux252b_metals_xagusd_h1_intermediate_impulse_003,h1_h4,Metals,XAGUSD.r,H1,intermediate,near_miss,exclude_from_guided_search,0.0,0.180173,0.060909,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\038_near_miss_aux252b_metals_xagusd_h1_intermediate_impulse_003.png,aux252b_metals_xagusd_h1,True,,0.1801726683690308,,0.5227032202791916,0.5227032202791916,0.5227032202791916,0.5227032202791916,,not_available,0.2846564883401168,0.4366900477445534,7.6752471060838205,1.5799093775815185,2.9011238220027216,1.3513571428571447,10.372,57.56700000000001,36.4369,23.751400000000032,67,1100,480.0,offline_diagnostic_not_live_rule,0.5,0.5,0.5,0.5,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,relative_wave_role_support,"near_miss_not_primary_profile; H1/H4 is auxiliary, not primary; H1/H4 profile match=no; visual_status=not_usable; context_must_not_rescue_bad_count",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,symbol_timeframe_degree,0.5,5,good
